,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Rom,Tomteareal,Kommunale avg.,Bruttoareal,Tomt,Grunnflate,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Utleiedel
269,https://www.finn.no/realestate/homes/ad.html?finnkode=205079815,Gjennomgående 4-roms m/ bad fra 2020 - Vestvendt balkong med flott utsyn - 3 sov - Spisekjøkken - Varmtvann/fyring inkl.,"Hoff terrasse 5, 0275 Oslo",6700000,Leilighet,Eier (Selveier),3,84 m²,84.0,3,1950,F -mørkegrønn,98 941 kr,181 520 kr,6980461.0,4 793 kr,,,,,,,,,,
270,https://www.finn.no/realestate/homes/ad.html?finnkode=203912524,"Solrik og pen halvpart av vertikaldelt tomannsbolig fra 2018  med 2 garasjeplasser, tilbaketrukket og skjermet fra vei","Oberst Rodes vei 62D, 1165 Oslo",9200000,Tomannsbolig,Eier (Selveier),3,105 m²,108.0,3,2018,B -rød,,231 342 kr,9431342.0,,,,,,,,,,,
271,https://www.finn.no/realestate/homes/ad.html?finnkode=187986388,"Sjøfront leilighet! 4-roms med spektakulær utsikt - Garasje - Balkong på 11,5 m² & 6 m² - 2 bad - Sjelden mulighet","Sørengkaia 97, 0194 Oslo",13900000,Leilighet,Eier (Selveier),3,121 m²,121.0,2,2011,C -mørkegrønn,,348 842 kr,14248842.0,4 603 kr,,,,,,,,,,
272,https://www.finn.no/realestate/homes/ad.html?finnkode=182934889,Nye svært delikate familieboliger på øvre rekke | Solrik takterrasse på 40 kvm med panoramautsikt | Garasje,"Fjellstuveien 19 A, 0982 Oslo",6900000,Enebolig,Eier (Selveier),3,107 m²,122.0,,2021,B -oransje,,,,,,,,,Eiet,,,,,
273,https://www.finn.no/realestate/homes/ad.html?finnkode=203961919,"Lekker nyoppusset 3-romsleilighet med sydvendt balkong, nytt kjøkken og pent bad.","Gina Krogs vei 12, 1153 Oslo",3650000,Leilighet,Andel,2,62 m²,62.0,1,1955,E -rød,140 000 kr,15 385 kr,3805385.0,3 785 kr,,,,,,,,,,
274,https://www.finn.no/realestate/homes/ad.html?finnkode=203344531,"OSLO-OPPSAL Enebolig i blindvei, barnevennlig, dobbeltgarasje, nær marka, skoler, buss/bane","Oppsaltoppen 5 B, 0687 Oslo",8800000,Enebolig,Eier (Selveier),3,143 m²,148.0,1,2005,E -mørkegrønn,,221 170 kr,9021170.0,,,,14 627 kr per år,,,,,,,
275,https://www.finn.no/realestate/homes/ad.html?finnkode=205069242,"Lekker, nyoppført, lys og romslig 2-roms med solrik balkong på 9 kvm. Delikate tilvalg. Optimalisert planløsning. Heis.","Hans Nordahls gate 26, leil. H0203, 0481 Oslo",4490000,Leilighet,Eier (Selveier),1,50 m²,50.0,2,2020,B -mørkegrønn,,121 270 kr,4611270.0,2 055 kr,,,,,,,,,,
276,https://www.finn.no/realestate/homes/ad.html?finnkode=205109897,Ark.tegnet enebolig i blindvei v/marka. Utsikt. Solrike terrasser og felles tun/hage. 3 sov m/eget bad. 3 P-plasser,"Planetveien 8 D, 0779 Oslo",13800000,Enebolig,Eier (Selveier),4,163 m²,168.0,,1999,D -oransje,,360 642 kr,14160642.0,3 996 kr,,923 m² (eiet),,,,,,,,
277,https://www.finn.no/realestate/homes/ad.html?finnkode=204822170,"Innbydende 3-roms i Waldemars hage fra 2010 med 2 balkonger, heis og P-plass i garasje. VV, fyring, TV/inett inkl.","Darres gate 30, 0175 Oslo",7300000,Leilighet,Eier (Selveier),2,74 m²,74.0,4,2010,E -rød,,194 042 kr,7494042.0,4 047 kr,,,,,,,,,,
278,https://www.finn.no/realestate/homes/ad.html?finnkode=197640664,"V/Vestkanttorvet - Attraktiv 3-roms m/fransk balkong, 2 store soverom, separat designkjøkken og tidsriktige løsninger","Neuberggata 6 C, 0367 Oslo",6400000,Leilighet,Aksje,2,75 m²,75.0,,1918,F -rød,80 000 kr,19 248 kr,6499248.0,4 025 kr,,1972 m² (eiet),,,,,,,,
279,https://www.finn.no/realestate/homes/ad.html?finnkode=196758392,"Lys og gjennomgående 3-roms toppleilighet | Sydvendt, solrik balkong | Utsikt | Garasjeplass | Ingen gjenboere |","Furulundtoppen 20 C, 0282 Oslo",5550000,Leilighet,Eier (Selveier),2,72 m²,72.0,3,1986,F -rød,,147 770 kr,5697770.0,2 350 kr,,,,,,,,,,
280,https://www.finn.no/realestate/homes/ad.html?finnkode=202329154,Lys og arealeffektiv 2-roms med terrasse på 13 kvm. - Kjøkken fra 2018 - Garasjeplass -A.kto varmtvann -Nærhet til marka,"Ragnhild Schibbyes vei 28, 0968 Oslo",2750000,Leilighet,Andel,1,47 m²,47.0,-1,1976,D -rød,124 000 kr,15 526 kr,2889526.0,3 477 kr,,,,,,,,,,
281,https://www.finn.no/realestate/homes/ad.html?finnkode=203859536,"Moderne selveierleilighet delt i 2 soner. Fyring, V.vann, internett inkl. Balkong - Heis -Perfekt for utleie. Parkering*","Fagerheimgata 18, 0475 Oslo",4250000,Leilighet,Eier (Selveier),,58 m²,58.0,2,1958,F -mørkegrønn,429 188 kr,125 990 kr,4805178.0,5 771 kr,,1039 m² (eiet),,,,,,,,
282,https://www.finn.no/realestate/homes/ad.html?finnkode=204577415,Lys 4-roms leilighet over 2 plan med stort potensial - Sydvendt balkong - Oppussingsobjekt - Lave omk.,"Rådyrveien 1, 0595 Oslo",3200000,Leilighet,Andel,3,83 m²,83.0,3,1955,,139 956 kr,1 164 kr,3341120.0,4 334 kr,4,,,,,,,,,
283,https://www.finn.no/realestate/homes/ad.html?finnkode=204557068,Lys og sjarmerende 1-roms - Perfekt førstegangskjøp - peis - store vindusflater - god takhøyde,"Gustav Jensens gate 2, 0461 Oslo",3790000,Leilighet,Andel,0,40 m²,40.0,2,1925,F -oransje,106 846 kr,1 132 kr,3897978.0,2 038 kr,,,,,,,,,,
284,https://www.finn.no/realestate/homes/ad.html?finnkode=204687330,Lys og pen 4-roms leilighet | Solrik balkong | HTH kjøkkeninnredning | Bad fra 2008 | Varmtvann og fyring inkludert,"Krokliveien 54, 0584 Oslo",3800000,Leilighet,Andel,3,66 m²,66.0,4,1958,F -mørkegrønn,256 000 kr,1 132 kr,4057132.0,4 694 kr,,,,,,,,,,
285,https://www.finn.no/realestate/homes/ad.html?finnkode=204241620,"Moderne, lys og gjennomgående 3-roms toppleilighet - Nyere bad og kjøkken - Peisovn - Ingen gjenboere - Selveier","Colletts gate 59, 0456 Oslo",5200000,Leilighet,Eier (Selveier),2,62 m²,62.0,3,1929,F -oransje,59 492 kr,143 042 kr,5402534.0,2 830 kr,,,,,,,,,,
286,https://www.finn.no/realestate/homes/ad.html?finnkode=204353035,"Klassisk og gjennomgående 3-roms leilighet i 2. etg m/solrik balkong |Peis |God takhøyde 2,92m | Flott bakgård","Heimdalsgata 27B, 0561 Oslo",4200000,Leilighet,Andel,2,55 m²,55.0,2,1898,G -oransje,167 654 kr,8 032 kr,4375686.0,3 977 kr,,,,,,,,,,
287,https://www.finn.no/realestate/homes/ad.html?finnkode=204867396,LEKKER & TIDSRIKTIG 3.5-ROMS I 4.ETG | VESTVENDT BALKONG M/FRODIG UTSYN | ETABLERT BRL | BØR SEES!,"Oppsalstubben 4B, 0685 Oslo",4250000,Leilighet,Andel,2,72 m²,72.0,4,1956,G -rød,68 000 kr,8 060 kr,4326060.0,3 800 kr,,,,,,,,,,
288,https://www.finn.no/realestate/homes/ad.html?finnkode=179424274,SØRENGKAIA- Flott garasjeplass- Mulighet for el-bil lader - Enkel adkomst!,"Sørengkaia 35, 0194 Oslo",800000,Andre,Eier (Selveier),,11 m²,11.0,,2016,,,35 642 kr,835642.0,275 kr,1,,,,Eiet,,,,,
289,https://www.finn.no/realestate/homes/ad.html?finnkode=204826985,Superpraktisk og stilig 2-roms med tilbaketrukket beliggenhet i indre gårdsrom - Heis - Balkong - VV og internett inkl.,"Mauritz Hansens gate 8, 0350 Oslo",4200000,Leilighet,Eier (Selveier),1,43 m²,43.0,5,2006,C -rød,12 982 kr,106 642 kr,4319624.0,2 533 kr,,,,,,,,,,
290,https://www.finn.no/realestate/homes/ad.html?finnkode=204980020,"Lys & klassisk 2,5 roms|Lekre detaljer|Idyllisk bakgård|V.v & fyring inkl.|Soverom & alkove| Bad 2016 & kjøkken 2018!","Kjølberggata 20, 0653 Oslo",3450000,Leilighet,Aksje,1,60 m²,62.0,1,1933,,269 000 kr,19 520 kr,3738520.0,4 099 kr,2,,,,,,,,,
291,https://www.finn.no/realestate/homes/ad.html?finnkode=204678500,5 roms toppleil.- Stor balkong med sol og utsyn- Nytt bad i 2012 - Pipeløp - Ingen gjenboere - Garasjeleie,"President Harbitz gate 15 A, 0259 Oslo",8500000,Leilighet,Eier (Selveier),3,91 m²,92.0,3,1933,G -rød,,225 042 kr,8725042.0,4 709 kr,,,,,,,,,,
292,https://www.finn.no/realestate/homes/ad.html?finnkode=204677869,Flott 4-roms i nybygg fra 2017. Hybeldel på 20 m2. To balkonger. 4. etg med heis. Utsikt. Garasjeplass med ladeboks.,"Fernanda Nissens gate 3D, 0484 Oslo",8950000,Leilighet,Eier (Selveier),3,94 m²,94.0,4,2017,C -mørkegrønn,,225 092 kr,9175092.0,,,,,,,,,,,
293,https://www.finn.no/realestate/homes/ad.html?finnkode=204474492,"Stor, gjennomgående og sjarmerende toroms i hjertet av Lindern Hageby. Lys og luftig!","Armauer Hansens gate 19, 0455 Oslo",4200000,Leilighet,Andel,1,52 m²,52.0,2,1919,G -oransje,58 512 kr,1 132 kr,4259644.0,2 608 kr,,,,,,,,,,
294,https://www.finn.no/realestate/homes/ad.html?finnkode=204566837,Lekker 3-roms med Sigdal kjøkken og bad pusset opp av fagfolk i 2014. Vestvendt balkong ca 8 kvm. Ingen dok.avgift!,"Etterstadsletta 67A, 0660 Oslo",4600000,Leilighet,Andel,2,65 m²,65.0,2,1950,D -rød,67 000 kr,15 554 kr,4682554.0,3 312 kr,,,,,,,,,,
295,https://www.finn.no/realestate/homes/ad.html?finnkode=204029954,Unik mulighet - Lekker penthouse med panoramautsikt - Takterrasse på totalt 80m² med sol fra morgen til kveld! Garasje*,"Mandalls gate 14, 0190 Oslo",8900000,Leilighet,Eier (Selveier),3,100 m²,100.0,7,2007,,,234 042 kr,9134042.0,5 578 kr,4,,,,,,,,,
296,https://www.finn.no/realestate/homes/ad.html?finnkode=204188798,"Lys, lekker 3-roms endeleilighet - God, romslig planløsning - Pusset opp i 2016 -Peis - Balkong - MÅ sees!","Økernveien 80, 0575 Oslo",3990000,Leilighet,Andel,2,65 m²,65.0,,1952,E -oransje,236 824 kr,15 504 kr,4242328.0,3 888 kr,,44325 m² (eiet),,,,,,,,
297,https://www.finn.no/realestate/homes/ad.html?finnkode=204470703,Meget pen og stor 2-roms topp- og endeleilighet (3. etg) med sydvestvendt balkong. Vv/fyr inkl. Bør ses!,"Havreveien 40, 0680 Oslo",3400000,Leilighet,Andel,1,57 m²,57.0,3,1960,D -gul,113 000 kr,15 554 kr,3528554.0,3 583 kr,,,,,,,,,,
298,https://www.finn.no/realestate/homes/ad.html?finnkode=203995413,Lys og tiltalende 4-roms med terrasse og hagedel - Skjermet og usjenert - Garasje m/lader - Svært barnevennlig,"Sigurd Hoels vei 102, 0655 Oslo",6400000,Leilighet,Eier (Selveier),3,81 m²,85.0,1,2012,C -mørkegrønn,,,,3 231 kr,,,,,,,,,,
299,https://www.finn.no/realestate/homes/ad.html?finnkode=203854219,BESTE GRÜNERLØKKA - Rålekker 4-roms selveier - Varmtvann og Kabel-TV/internett Inkl. - Soverom mot rolig bakgård,"Toftes gate 50B, 0556 Oslo",5490000,Leilighet,Eier (Selveier),3,71 m²,71.0,1,1900,G -rød,38 822 kr,139 542 kr,5668364.0,2 661 kr,,,,,,,,,,
300,https://www.finn.no/realestate/homes/ad.html?finnkode=155448646,"Meget attraktiv, lys og nyoppført 4-roms hjørneleilighet. Solrik, sydvestvendt balkong på 8 kvm. Garasjeopsjon. Heis.","Hans Nordahls gate 38, 0481 Oslo",6990000,Leilighet,Eier (Selveier),3,86 m²,86.0,2,2019,A -mørkegrønn,,186 358 kr,7176358.0,3 638 kr,,,,,,,,,,
301,https://www.finn.no/realestate/homes/ad.html?finnkode=204391393,Lys og gjennomgående 3-roms leilighet-God planløsning-Peisovn-Balkong-Barnevennlig-Kort vei til Tveita Senter.,"Gunnulvs vei 4, 0670 Oslo",3380000,Leilighet,Andel,2,69 m²,69.0,2,1965,D -rød,244 223 kr,15 554 kr,3639777.0,4 665 kr,,,,,,,,,,
302,https://www.finn.no/realestate/homes/ad.html?finnkode=201917720,Visning avlyst bolig solgt!!! gelig gårdsrom - Ingen forkjøpsrett,"Torshovgata 8C, 0476 Oslo",3630000,Leilighet,Andel,1,45 m²,45.0,4,1899,G -rød,354 000 kr,8 032 kr,3992032.0,4 439 kr,,,,,,,,,,
303,https://www.finn.no/realestate/homes/ad.html?finnkode=195842495,"Lys og pen 4-roms endeleilighet med solrik balkong, peis og nydelig utsikt. Ingen dok.avg. Flott beliggenhet v/marka.","Gaustadveien 4A, 0372 Oslo",6650000,Leilighet,Andel,3,82 m²,82.0,,1964,G -oransje,111 000 kr,7 076 kr,6768076.0,4 375 kr,4,,,,,,,,,
304,https://www.finn.no/realestate/homes/ad.html?finnkode=198047528,Praktisk og arealeffektiv 1-roms med sovealkove | Attraktiv beliggenhet |Perfekt for 1.gangs kjøpere | Fyring inkl.,"Niels Juels gate 11A, 0272 Oslo",3600000,Leilighet,Eier (Selveier),1,30 m²,30.0,1,1959,D -gul,608 kr,91 374 kr,3691982.0,1 454 kr,,,,,,,,,,
305,https://www.finn.no/realestate/homes/ad.html?finnkode=203354364,Nyere og attraktiv 3-r toppleil. på 64 kvm i 9. etg. Solrik balkong. Heis. Flott utsikt. Garasjeplass (EL). Fjernvarme.,"Innspurten 10B, 0663 Oslo",5800000,Leilighet,Eier (Selveier),2,59 m²,64.0,9,2019,C -mørkegrønn,,154 642 kr,5954642.0,2 342 kr,,,,,,,,,,
306,https://www.finn.no/realestate/homes/ad.html?finnkode=203970669,"Flott, nymalt 3-roms hjørne-/endeleilighet. Trivelig uteplass og balkong. Heis. Trappefritt. Garasjepl. Felles takterr.","Lilleakerveien 43, 0284 Oslo",6290000,Leilighet,Eier (Selveier),2,74 m²,75.0,1,2004,D -rød,,158 592 kr,6448592.0,3 748 kr,,,,,,,,,,
307,https://www.finn.no/realestate/homes/ad.html?finnkode=204265104,Nydelig toppleilighet - vestvendt balkong - flott utsikt - varmt vann og oppvarming inkl. i leie - ingen dokavgift,"Vøyensvingen 19, 0458 Oslo",3800000,Leilighet,Aksje,1,38 m²,38.0,5,,E -mørkegrønn,97 000 kr,10 438 kr,3907438.0,2 664 kr,2,,,,,,,,,
308,https://www.finn.no/realestate/homes/ad.html?finnkode=203958140,"Enderekkehus i funkisstil med fem soverom, garasje og stor uteplass med utsikt inn i Østmarka. Barnevennlig borettslag.","Larsbråtveien 237, 0674 Oslo",5600000,Rekkehus,Andel,5,116 m²,116.0,,1971,E -rød,196 000 kr,15 554 kr,5811554.0,6 620 kr,6,,,,,,,,,
309,https://www.finn.no/realestate/homes/ad.html?finnkode=204056576,"Lys, innbydende og gj.gående 4-roms - Flott flislagt bad - Eget vaskerom -Sydvestvendt innglasset balkong - Garasjeplass","Hovseterveien 32A, 0768 Oslo",5800000,Leilighet,Andel,3,92 m²,108.0,4,1972,F -rød,293 000 kr,15 385 kr,6108385.0,4 118 kr,,,,,,,,,,
310,https://www.finn.no/realestate/homes/ad.html?finnkode=203732174,"Lys og moderne 2-roms leilighet i 5. etasje med Akerselva som nærmeste nabo. Balkong. ""Alt"" ink i fellesutgifter.","Fernanda Nissens gate 1C, 0484 Oslo",3875000,Leilighet,Eier (Selveier),1,36 m²,36.0,5,2013,D -mørkegrønn,,98 212 kr,3973212.0,1 821 kr,,,,,,,,,,
311,https://www.finn.no/realestate/homes/ad.html?finnkode=204874001,"Klassisk, gjennomgående og svært innbydende 2-roms m/ balkong mot indre gård. Oppgradert i 2018. Perfekt førstegangskjøp","Maridalsveien 47A, 0458 Oslo",4200000,Leilighet,Andel,1,47 m²,47.0,3,1899,G -mørkegrønn,212 663 kr,15 510 kr,4428173.0,3 512 kr,,,,,,,,,,
312,https://www.finn.no/realestate/homes/ad.html?finnkode=204220922,En svært attraktiv 2-roms toppleilighet høyt og fritt i 6.etg m/heis. Solrik balkong i rolige omgivelser. Må oppleves!,"Jacob Aalls gate 23 A, 0364 Oslo",4800000,Leilighet,Eier (Selveier),1,44 m²,44.0,6,1936,G -mørkegrønn,121 186 kr,124 342 kr,5045528.0,3 651 kr,,,,,,,,,,
313,https://www.finn.no/realestate/homes/ad.html?finnkode=204627797,"Lekker, gjennomgående 2-roms med balkong og garasjeplass | Mulighet for 2 soverom | IN-ordning | Ingen forkjøpsrett","Skullerudskogen 17D, 1188 Oslo",2800000,Leilighet,Andel,1,62 m²,62.0,4,2006,D -rød,1 014 000 kr,1 032 kr,3815032.0,11 144 kr,,,,,,,,,,
314,https://www.finn.no/realestate/homes/ad.html?finnkode=199617243,"Nyoppført, unik penthouse-leilighet med heis og solrik, sydvestvendt balkong på ca 16,5 kvm. Meget høy standard!","Ole Vigs gate 24D, 0366 Oslo",14800000,Leilighet,Eier (Selveier),2,90 m²,94.0,6,2020,D -mørkegrønn,,47 470 kr,14847470.0,4 643 kr,,,,,,,,,,
315,https://www.finn.no/realestate/homes/ad.html?finnkode=204025798,Lys og luftig 3/4-roms med vestvendt balkong - Tilbaktrukket i meget høy 1.etg - Garasje medfølger - Idyllisk bakgård!,"Korsgata 12B, 0551 Oslo",6200000,Leilighet,Andel,2,78 m²,78.0,,1986,F -rød,,15 526 kr,6215526.0,3 826 kr,3,,,,,,,,,
316,https://www.finn.no/realestate/homes/ad.html?finnkode=187179666,Attraktiv 2-r selveier fra 2016 - Balkong - Etterspurt beliggenhet - Felles takterrasse - Heis - Lave felleskostnader!,"Sørengkaia 9, 0194 Oslo",5250000,Leilighet,Eier (Selveier),1,49 m²,49.0,5,2016,,,131 892 kr,5381892.0,1 971 kr,2,,,,,,,,,
317,https://www.finn.no/realestate/homes/ad.html?finnkode=204872273,"2-roms hjørneleilighet med solrik veranda, heis og garasjeplass - Etterspurt beliggenhet","Tidemands gate 24 B, 0260 Oslo",5250000,Leilighet,Eier (Selveier),1,45 m²,45.0,4,1972,F -rød,4 000 kr,142 892 kr,5396892.0,2 530 kr,,,,,,,,,,
318,https://www.finn.no/realestate/homes/ad.html?finnkode=199528674,Lys og moderne 3-roms m/ usjenert terrasse på hele 60kvm - Solrik - Høy standard - Garasje - Tilbaketrukken beliggenhet,"Stålverkskroken 4, 0661 Oslo",5300000,Leilighet,Eier (Selveier),2,63 m²,66.0,1,2017,D -mørkegrønn,,140 742 kr,5440742.0,3 438 kr,,,,,,,,,,
319,https://www.finn.no/realestate/homes/ad.html?finnkode=203711390,Lekker 2-roms toppleilighet - Solrik felles takterrasse - Heis - Lave felleskostnader - Balkongutredning i sameiet,"Heimdalsgata 9, 0561 Oslo",3350000,Leilighet,Eier (Selveier),1,35 m²,35.0,4,1898,G -rød,,85 092 kr,3435092.0,2 313 kr,,,,,,,,,,
320,https://www.finn.no/realestate/homes/ad.html?finnkode=91007246,GARASJE/LAGER  I REKKE MED LAGRINGSPLASS FORAN OG I HEMS.,"Oslo, 0187 Oslo",379000,Garasje/Parkering,Eier (Selveier),0,15 m²,15.0,,1991,E,,0 kr,379000.0,266 kr,,,,,,,,,,
321,https://www.finn.no/realestate/homes/ad.html?finnkode=204821251,Nyoppusset og usjenert 3-roms hjørneleilighet - Solrik og romslig balkong - Peis - Gode p-muligheter - Ingen dok.avg,"St. Jørgens vei 57, 0662 Oslo",4990000,Leilighet,Andel,2,68 m²,68.0,,1955,G -rød,103 000 kr,15 526 kr,5108526.0,2 914 kr,3,,,,,,,,,
322,https://www.finn.no/realestate/homes/ad.html?finnkode=198750001,"Lys og luftig 4-roms hjørneleilighet m/ sørvendt balkong | Stukkatur, rosett, fløydør og peis | V.v inkl. i FK","Iduns gate 2 A, 0178 Oslo",7200000,Leilighet,Eier (Selveier),3,95 m²,95.0,2,1892,G -rød,,181 342 kr,7381342.0,5 055 kr,,,,,,,,,,
323,https://www.finn.no/realestate/homes/ad.html?finnkode=199389517,"Lys og lekker 4(5)-roms leilighet med meget god standard, usjenerte uteplasser og to garasjeplasser.","Ullern allé 115, 0381 Oslo",8590000,Leilighet,Eier (Selveier),3,121 m²,123.0,1,1981,F -rød,69 160 kr,228 040 kr,8887200.0,4 733 kr,,,,,,,,,,
324,https://www.finn.no/realestate/homes/ad.html?finnkode=205072385,Attraktiv 2-roms leilighet med solrik balkong! Pent baderom. Vv. & fyring inkl. Kort vei til Manglerud Senter/ t-bane.,"Rugveien 36, 0679 Oslo",3300000,Leilighet,Andel,1,57 m²,57.0,1,1956,G -rød,166 000 kr,15 554 kr,3481554.0,3 568 kr,,,,,,,,,,
325,https://www.finn.no/realestate/homes/ad.html?finnkode=204566541,"Strøken og attraktiv 3-roms i et meget hyggelig område. Romslig balkong, gode solforhold, høy standard og nære T-bane!","Jordal terrasse 8, 0658 Oslo",5300000,Leilighet,Eier (Selveier),2,67 m²,67.0,3,1991,D -rød,,133 842 kr,5433842.0,3 204 kr,,,,,,,,,,
326,https://www.finn.no/realestate/homes/ad.html?finnkode=204079542,"Lekkert 4-roms leilighet med sentral beliggenhet. Garasjeplass med el-ladeboks |Balkong | Gangavstand til ""alt"".","Lørenveien 48A, 0585 Oslo",6500000,Leilighet,Eier (Selveier),3,85 m²,85.0,1,2012,D -mørkegrønn,,163 812 kr,6663812.0,3 947 kr,,,,,,,,,,
327,https://www.finn.no/realestate/homes/ad.html?finnkode=203684099,Halvpart 2m bolig på Bestum/Ullern. 4 soverom. Dobb garasje. Meget solrikt. Barnevennlig.,"Sørvangen 13A, 0282 Oslo",13500000,Tomannsbolig,Eier (Selveier),4,213 m²,254.0,1,1936,F -oransje,,349 270 kr,13849270.0,,,,,,,,,,,
328,https://www.finn.no/realestate/homes/ad.html?finnkode=205041720,"3-roms topp- og endeleilighet - Solrik balkong med helt rå panoramautsikt - Heis, p-leie - En sjelden mulighet!","Grefsenveien 34 C, 0484 Oslo",5390000,Leilighet,Andel,2,70 m²,70.0,7,1961,G -mørkegrønn,163 751 kr,8 032 kr,5561783.0,3 976 kr,,,,,,,,,,
329,https://www.finn.no/realestate/homes/ad.html?finnkode=204765824,Strøken og moderne 2(3)-roms leilighet m. solrik balkong i rolig enveiskjørt gate -Heis - Muligh. for garasjeleie,"Gjøvikgata 4A, 0470 Oslo",4690000,Leilighet,Andel,1,57 m²,57.0,4,1996,D -rød,186 000 kr,8 060 kr,4884060.0,3 655 kr,,,,,,,,,,
330,https://www.finn.no/realestate/homes/ad.html?finnkode=189140432,Slemdal - Særdeles lekker og eksklusiv enebolig fra 2017 - Solrik terrasse - hage - hybel -høy standard - garasje,"Bjørnveien 83A, 0773 Oslo",18400000,Enebolig,Eier (Selveier),4,226 m²,281.0,,2016,B -oransje,,476 342 kr,18876342.0,,6,,16 736 kr per år,,,,,,,
331,https://www.finn.no/realestate/homes/ad.html?finnkode=204709524,"Lys og gjennomgående 3-roms i klassisk gård | Flotte detaljer | Balkong på 6,8 kvm | Peisovn | Varmtv. inkl. | Lave omk.","Steenstrups gate 9, 0554 Oslo",6100000,Leilighet,Andel,2,63 m²,63.0,2,1894,G -oransje,132 044 kr,,,3 817 kr,,,,,,,,,6 232 044 kr,
332,https://www.finn.no/realestate/homes/ad.html?finnkode=203850111,"Lekker gjennomgående stor 4-roms i klassisk stil, god takhøyde(3,05) - 2 solrike balkonger - peis og parkeringsplass.","Stensberggata 15B, 0170 Oslo",9200000,Leilighet,Eier (Selveier),2,106 m²,106.0,4,1914,F -oransje,,241 542 kr,9441542.0,3 507 kr,,,,,,,,,,
333,https://www.finn.no/realestate/homes/ad.html?finnkode=204218630,Lys og fin 3-roms beliggende i rolig strøk | God planløsning | Veldrevet brl | Balkong | Lave felleskostnader,"Mogata 12C, 0464 Oslo",5100000,Leilighet,Andel,2,62 m²,64.0,1,1958,G -rød,75 000 kr,16 054 kr,5191054.0,2 603 kr,,,,,,,,,,
334,https://www.finn.no/realestate/homes/ad.html?finnkode=203339128,Flott og unik toppleilighet med en spektakulær utsikt! - Gode solforhold - 3 soverom - Heis og balkong!,"Alnagata 11, 0192 Oslo",4950000,Leilighet,Andel,3,62 m²,66.0,5,1861,D -rød,1 523 256 kr,8 032 kr,6481288.0,11 409 kr,,,,,,,,,,
335,https://www.finn.no/realestate/homes/ad.html?finnkode=112778909,GARASJEPLASSER m STRØMUTTAK  EL-BIL v  KATEDRALSKOLEN SELGES,"Pilestredet Park 11-13, 0165 Oslo",680000,Garasje/Parkering,Eier (Selveier),0,14 m²,14.0,,1990,,,1 000 kr,681000.0,400 kr,,,,,,,,,,
336,https://www.finn.no/realestate/homes/ad.html?finnkode=204954811,Sjelden mulighet! Innflytningsklar 95 kvm 4 roms toppleilighet. Garasjeplass med elbillader. 2 uteplasser. Flott utsikt!,"Dragonstien 14 A, 1062 Oslo",3700000,Leilighet,Andel,3,95 m²,106.0,4,1980,F -rød,408 000 kr,15 554 kr,4123554.0,5 287 kr,,,,,,,,,,
337,https://www.finn.no/realestate/homes/ad.html?finnkode=204605603,"Strøken 3-roms leilighet | LEILIGHETEN ER SOLGT, VISNING AVLYST!","Rolf Hofmos gate 19, 0655 Oslo",4200000,Leilighet,Andel,2,53 m²,56.0,2,2009,D -mørkegrønn,,8 626 kr,4208626.0,3 485 kr,,,,,,,,,,
338,https://www.finn.no/realestate/homes/ad.html?finnkode=199945830,Spennende og gjennomgående 3-roms med 2 ildsteder og separat kjøkken. God tilgang til opparbeidet bakgård. IN-ordning.,"Sorgenfrigata 39A, 0365 Oslo",5350000,Leilighet,Eier (Selveier),2,74 m²,74.0,1,1915,G -oransje,239 991 kr,141 091 kr,5731082.0,3 547 kr,,,,,,,,,,
339,https://www.finn.no/realestate/homes/ad.html?finnkode=202213238,Lys og luftig 3-roms andelsleilighet beliggende i 2. etasje i et barnevennlig boligområde uten gjennomgangstrafikk,"Stjerneblokkveien 23, 1083 Oslo",2950000,Leilighet,Andel,2,67 m²,67.0,2,1953,D -rød,275 289 kr,8 457 kr,3233746.0,4 201 kr,,,,,,,,,,
340,https://www.finn.no/realestate/homes/ad.html?finnkode=191600090,"Fantastisk 4-r toppleilighet med sjøutsikt, p-plass og stor, solrik takterrasse - 3 ildsteder - 2 bad/1wc - God standard","Ullevålsveien 58A, 0454 Oslo",14800000,Leilighet,Eier (Selveier),3,155 m²,158.0,4,1906,G -oransje,,381 570 kr,15181570.0,5 207 kr,,,,,,,,,,
341,https://www.finn.no/realestate/homes/ad.html?finnkode=203243886,Romslig rekkehus over 2 plan med 3 soverom I Perfekt bolig for den nevenyttige kjøper I Moderniseringsbehov,"Dragonstien 83 B, 1062 Oslo",4200000,Rekkehus,Andel,3,106 m²,106.0,,1980,D -rød,413 424 kr,15 504 kr,4628928.0,5 147 kr,,430206 m² (eiet),,,,,,,,
342,https://www.finn.no/realestate/homes/ad.html?finnkode=203837868,Velholdt 3-roms selveier|Peisovn|Balkong|Lave felleskost.|Rolig og populært boligområde i naturskjønne omgivelser!,"Luftfartsveien 12, 0770 Oslo",5500000,Leilighet,Eier (Selveier),2,71 m²,72.0,2,1949,F -oransje,104 549 kr,138 874 kr,5743423.0,3 934 kr,,,,,,,,,,
