,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Energimerking,Kommunale avg.,Tomteareal,Renovert år,Tomt,Bruttoareal,Grunnflate,Boligselgerforsikring,Pris med fellesgjeld,Festeavgift
433,https://www.finn.no/realestate/homes/ad.html?finnkode=173862870,"Vika Panorama - Meget tiltalende 3-roms med Mjøsutsikt, terrasser, heis og p-plass i garasjekjeller. Må oppleves!","Vikavegen 15 A, 2312 Ottestad",3980000,Leilighet,Andel,2,76 m²,90.0,2,2007,,60 126 kr,15 385 kr,4055511.0,5 158 kr,C -rød,,,,,,,,,
434,https://www.finn.no/realestate/homes/ad.html?finnkode=199055613,Nyoppført 4-roms leilighet på ett plan i sentrum - Trappefri adkomst - Carport,"Kongsvegen 28A, 2636 Øyer",2990000,Leilighet,Eier (Selveier),3,78 m²,82.0,1,2020,4,26 467 kr,73 842 kr,3090309.0,1 500 kr,,11 230 kr per år,,,,,,,,
435,https://www.finn.no/realestate/homes/ad.html?finnkode=199095783,Koselig enebolig med lyse og trivelige rom! 2 bad og innredet kjeller.,"Gjøviklinna 930, 2879 Odnes",1590000,Enebolig,Eier (Selveier),2,133 m²,135.0,,1951,3,,55 392 kr,1645392.0,,E -gul,3 486 kr per år,,,,,,,,
436,https://www.finn.no/realestate/homes/ad.html?finnkode=197753002,Enebolig med romslig tomt i Svatsum. Uthus og carport,"Bennmovegen 7, 2657 Svatsum",690000,Enebolig,Eier (Selveier),1,68 m²,100.0,2,1954,,,18 420 kr,708420.0,,G -oransje,8 325 kr per år,,,,,,,,
437,https://www.finn.no/realestate/homes/ad.html?finnkode=198931958,Romslig 3-roms endeleilighet i 3.etasje. Heis i bygget. Mulighet for rask overtakelse!,"Kristian Bakkens veg 25 A, 2316 Hamar",2200000,Leilighet,Andel,2,77 m²,77.0,3,1971,,157 334 kr,8 032 kr,2365366.0,4 614 kr,E -lysegrønn,,,,,,,,,
438,https://www.finn.no/realestate/homes/ad.html?finnkode=198779309,Lys og tiltalende 2-roms sentrumsleilighet - god planløsning - balkong,"Wergelands gate 2C, 2821 Gjøvik",1750000,Leilighet,Andel,1,45 m²,45.0,2,1959,,28 408 kr,1 132 kr,1779540.0,4 355 kr,G -rød,,,,,,,,,
439,https://www.finn.no/realestate/homes/ad.html?finnkode=197992884,Praktisk og lettstelt leilighet i 2. etasje,"Slåttrønningen 19D, 2410 Hernes",450000,Leilighet,Andel,1,43 m²,47.0,2,2003,,509 000 kr,1 162 kr,960162.0,6 542 kr,E -oransje,,,,,,,,,
440,https://www.finn.no/realestate/homes/ad.html?finnkode=195403433,Svært innholdsrik enebolig med hele 5 soverom - Moderniseringsbehov- mye potensiale - 2 garasjer!,"Lausgardsvegen 66, 2860 Hov",1490000,Enebolig,Eier (Selveier),5,183 m²,268.0,,1967,,,53 242 kr,1543242.0,,G -oransje,,1022 m² (eiet),,,,,,,
441,https://www.finn.no/realestate/homes/ad.html?finnkode=197465860,"Flisa - Modernisert enebolig med tre soverom, dobbelgarasje og sentral beliggenhet! Gåavstand til alt!","Kristian Haugs veg 6, 2270 Flisa",3490000,Enebolig,Eier (Selveier),3,226 m²,249.0,,1969,5,,100 092 kr,3590092.0,,G -rød,18 303 kr per år,,,,,,,,
442,https://www.finn.no/realestate/homes/ad.html?finnkode=198742317,NY VISNING - Innholdsrik kombinasjonseiendom med flott mjøsutsikt og gode solforhold - Landlig og idyllisk,"Bryggevegen 31, 2350 Nes på Hedmarken",2300000,Enebolig,Eier (Selveier),,266 m²,273.0,,1910,,,73 142 kr,2373142.0,,G -oransje,,1150 m² (eiet),,,295 m²,,,,
443,https://www.finn.no/realestate/homes/ad.html?finnkode=198255378,Velholdt enebolig i landlige og rolige omgivelser. Uinnredet sokkeletasje med egen inngang og med mange muligheter.,"Bersveinsvegen 87, 2630 Ringebu",1100000,Enebolig,Eier (Selveier),2,69 m²,132.0,2,1975,,,28 670 kr,1128670.0,,F -gul,5 292 kr per år,,,,,,,,
444,https://www.finn.no/realestate/homes/ad.html?finnkode=197980064,Bud mottatt - Enebolig på romslig tomt i Tørberget - Kondemnabel bygningsmasse,"Østre Tørbergsvegen 140, 2429 Tørberget",150000,Enebolig,Eier (Selveier),3,128 m²,132.0,,1922,,,3 750 kr,153750.0,,G -oransje,791 kr per år,1836 m² (eiet),,,,,,,
445,https://www.finn.no/realestate/homes/ad.html?finnkode=198215124,"Tidligere forsamlingslokale med vaktmesterleilighet, sentralt på Vingnes. To parseller på ca 4,2 mål totalt","Saksumdalsvegen 155, 2608 Lillehammer",1690000,Andre,Eier (Selveier),0,540 m²,507.0,2,1922,,,43 420 kr,1733420.0,,,20 016 kr per år,2025 m² (eiet),,,,,,,
446,https://www.finn.no/realestate/homes/ad.html?finnkode=198743888,Småbruk i rolige omgivelser - Huset har et særpreg med sjarmerende detaljer - Oppgraderinger må påregnes,"Vestringslinna 810, 2910 Aurdal",2500000,Gårdsbruk/Småbruk,Eier (Selveier),3,151 m²,151.0,,1946,,,78 170 kr,2578170.0,,G -oransje,7 335 kr per år,630800 m² (eiet),,,,,,,
447,https://www.finn.no/realestate/homes/ad.html?finnkode=198557962,Meget pen selveierleilighet med carport og stor veranda,"Heggelund 4b, 2670 Otta",1800000,Leilighet,Eier (Selveier),2,74 m²,80.0,,2007,,,46 170 kr,1846170.0,450 kr,E -oransje,18 000 kr per år,,,,,,,,
448,https://www.finn.no/realestate/homes/ad.html?finnkode=198025468,"Hyggelig og velholdt 4-roms i 2 etg. *Gangavstand til sentrum* Visning lør 23/1 fra 15-16, husk å melde deg på!","Iduns veg 12, 2214 Kongsvinger",2100000,Leilighet,Andel,3,93 m²,113.0,2,1973,,406 304 kr,11 548 kr,2517852.0,4 591 kr,E -oransje,,,,,,,,,
449,https://www.finn.no/realestate/homes/ad.html?finnkode=197881542,Pen og romslig 3-roms sentrumsleilighet med balkong og parkeringsplass.,"Nymosvingen 11, 2609 Lillehammer",4050000,Leilighet,Eier (Selveier),2,99 m²,104.0,2,1927,,,102 592 kr,4152592.0,4 765 kr,G -mørkegrønn,14 563 kr per år,,,,,,,,
450,https://www.finn.no/realestate/homes/ad.html?finnkode=197792232,Stor enebolig med stort potensiale! Landlige omgivelser med flotte friluftsområder.,"Øverskreien 178, 2848 Skreia",2400000,Enebolig,Eier (Selveier),6,330 m²,495.0,,1900,,,61 372 kr,2461372.0,,G -oransje,17 214 kr per år,938 m² (eiet),,,,,,,
451,https://www.finn.no/realestate/homes/ad.html?finnkode=198801898,"Eldre, koselig enebolig høyt og fritt beliggende med utsikt.","Venabygdsvegen 431, 2632 Venabygd",950000,Enebolig,Eier (Selveier),4,121 m²,191.0,,1964,,,25 092 kr,975092.0,,G -gul,5 866 kr per år,2382 m² (eiet),,,,,,,
452,https://www.finn.no/realestate/homes/ad.html?finnkode=198280043,NORDRE BYDEL. Halvpart av tomannsbolig over 3 halvplan. Rolig - sentrumsnært - utsikt - garasje.,"Ekornvegen 5B, 2819 Gjøvik",2490000,Tomannsbolig,Eier (Selveier),2,88 m²,97.0,,1964,,,76 242 kr,2566242.0,,G -oransje,14 418 kr per år,624 m² (eiet),,,,,,,
453,https://www.finn.no/realestate/homes/ad.html?finnkode=198110523,"Koselig hus med sjøutsikt. Pent flislagt bad og hyggelig kjøkken! Visning lør 23/1 fra 13-14, husk å melde deg på!","Nuggursvegen 317, 2219 Brandval",2300000,Enebolig,Eier (Selveier),3,155 m²,212.0,,1962,,,75 058 kr,2375058.0,,G -gul,10 042 kr per år,2282 m² (eiet),,,,,,,
454,https://www.finn.no/realestate/homes/ad.html?finnkode=198603722,"Flott 4-roms endeleilighet fra 2019. Moderne standard, god planløsning, carport.","Frognerhagan 234, 2322 Ridabu",2980000,Leilighet,Eier (Selveier),3,76 m²,80.0,,2019,4,,86 070 kr,3066070.0,2 164 kr,C -mørkegrønn,10 000 kr per år,,,,,,,,
455,https://www.finn.no/realestate/homes/ad.html?finnkode=198254004,3-roms endeleilighet i 1. etasje i Tjønnbakken Terrasse - Salg av kontraktposisjon -Svært usjenert - Heis - Garasje,"Tjønnbakken Terrasse 1A, 2500 Tynset",3850000,Leilighet,Eier (Selveier),2,81 m²,84.0,1,,,,26 792 kr,3876792.0,2 352 kr,C -oransje,,,,Eiet,,,,,
456,https://www.finn.no/realestate/homes/ad.html?finnkode=191828822,Stor og velholdt familiebolig med landlig beliggenhet.,"Kongsvegen 560, 2322 Ridabu",2290000,Enebolig,Eier (Selveier),4,153 m²,224.0,,1954,,,69 392 kr,2359392.0,,F -gul,,1485 m² (eiet),,,,,,,
457,https://www.finn.no/realestate/homes/ad.html?finnkode=198281807,Moderne leilighet med god planløsning nært sentrum - Tilhørende garasje med bod - 2 soverom,"Kirkevegen 83 E, 2414 Elverum",2750000,Leilighet,Eier (Selveier),,73 m²,76.0,,2016,,,80 292 kr,2830292.0,2 239 kr,C -mørkegrønn,,5724 m² (eiet),,,84 m²,,,,
458,https://www.finn.no/realestate/homes/ad.html?finnkode=198846070,Pen og tiltalende 2-roms selveierleilighet med god standard fra 2018. Solrik terrasse og carport.,"Ole Stenens veg 16C, 2636 Øyer",2390000,Leilighet,Eier (Selveier),1,52 m²,55.0,2,2018,,,59 920 kr,2449920.0,1 200 kr,C -oransje,9 587 kr per år,,,,,,,,
459,https://www.finn.no/realestate/homes/ad.html?finnkode=198714866,Sentralt beliggende halvpart med alt på et plan. Ca. 200 m til dagligvarebutikk og ca. 700 m til skole,"Sandmoen 22, 2552 Dalsbygda",1290000,Tomannsbolig,Eier (Selveier),2,64 m²,70.0,1,1991,,,47 420 kr,1337420.0,,F -oransje,,,,,,,,,
460,https://www.finn.no/realestate/homes/ad.html?finnkode=198011785,"Visning onsdag 13.01!  Nyoppusset, 3-r designleilighet med romslig balkong, heis og parkering. Gjesteleilighet i 2.etg.","Ibsens gate 2, 2821 Gjøvik",4890000,Leilighet,Eier (Selveier),2,75 m²,78.0,4,2018,,,131 892 kr,5021892.0,3 406 kr,C -mørkegrønn,,,,,,,,,
461,https://www.finn.no/realestate/homes/ad.html?finnkode=197912839,Meget delikat og nyoppusset leilighet på Mastmoen. Leiligheten har 3 lyse soverom. Kort vei til sentrum og skogen!,"Mastmovegen 45A, 2414 Elverum",1450000,Leilighet,Andel,3,95 m²,111.0,2,1972,,439 000 kr,1 162 kr,1890162.0,6 563 kr,E -mørkegrønn,,,,,,,,,
462,https://www.finn.no/realestate/homes/ad.html?finnkode=192535418,Velkommen til Sørlimarka 97 i Kolbu-en idyllisk beliggende eiendom med stort potensiale!,"Sørlimarka 97, 2847 Kolbu",1150000,Enebolig,Eier (Selveier),2,100 m²,100.0,,1900,,,42 742 kr,1192742.0,,G -rød,5 933 kr per år,1424 m² (eiet),,,,,,,
463,https://www.finn.no/realestate/homes/ad.html?finnkode=198247771,VISNING 27/1! Lys og innbydende 1/2 part av tomannsbolig over tre plan. Garasje. Nærhet til skole og barnehage.,"Gaupevegen 3B, 2406 Elverum",2350000,Tomannsbolig,Andel,3,128 m²,140.0,,1959,,193 368 kr,8 032 kr,2551400.0,4 000 kr,F -oransje,,1785 m² (eiet),,,,,,,
464,https://www.finn.no/realestate/homes/ad.html?finnkode=187995047,Enebolig med nydelig utsikt og egen leilighet i sokkel.,"Frusetbakken 22, 2817 Gjøvik",7500000,Enebolig,Eier (Selveier),4,271 m²,295.0,,2000,9,,203 142 kr,7703142.0,,D -oransje,36 078 kr per år,,,,,,,,
465,https://www.finn.no/realestate/homes/ad.html?finnkode=198298348,"Innflytningsklar og tiltalende 2-roms selveierleilighet av god kvalitet, med romslig og solrik terrasse","Huldreveien 27C, 2450 Rena",1155000,Leilighet,Eier (Selveier),1,45 m²,48.0,1,1980,,,37 612 kr,1192612.0,660 kr,,11 420 kr per år,974 m² (eiet),,,,,,,
466,https://www.finn.no/realestate/homes/ad.html?finnkode=198126617,Sjarmerende og flott arkitekttegnet familiebolig på romslig tomt - Enebolig med vesentlig oppgraderinger i 2019,"Tallbakkvegen 2, 2280 Gjesåsen",2550000,Enebolig,Eier (Selveier),4,164 m²,215.0,2,1954,,,65 122 kr,2615122.0,,G -oransje,9 503 kr per år,,,,,,,,
467,https://www.finn.no/realestate/homes/ad.html?finnkode=197414446,"Koselig småbruk med almenningsrett, flott driftsbygning og mye innhold.","Vivelstadvegen 50, 2340 Løten",3490000,Gårdsbruk/Småbruk,Eier (Selveier),3,214 m²,265.0,2,1926,,,104 592 kr,3594592.0,,G -oransje,,,,,,,,,
468,https://www.finn.no/realestate/homes/ad.html?finnkode=198025267,Meget delikat halvpart av tomannsbolig med 3 soverom og 2 bad. Barnevennlig og sentral beliggenhet i Løten.,"Ole Dyrengsveg 26B, 2340 Løten",3180000,Tomannsbolig,Eier (Selveier),3,120 m²,151.0,2,2019,,,80 842 kr,3260842.0,,B -rød,8 380 kr per år,,,,,,,,
469,https://www.finn.no/realestate/homes/ad.html?finnkode=197284570,Innholdsrik familiebolig på romslig tomt i landlige omgivelser - garasje/uthus - 3 soverom- lysthus,"Snertingdalsvegen 1043, 2838 Snertingdal",1450000,Enebolig,Eier (Selveier),3,114 m²,192.0,1,1966,,,37 592 kr,1487592.0,,G -gul,8 018 kr per år,,,,,,,,
470,https://www.finn.no/realestate/homes/ad.html?finnkode=173375181,"Lekker 2 roms leilighet med god planløsning og fantastisk utsikt, beliggende i verdens høyeste trebygg.","Tårnvegen 55, 2380 Brumunddal",3090000,Leilighet,Eier (Selveier),1,49 m²,52.0,14,2019,2,,86 892 kr,3176892.0,,,,,,,,,,,
471,https://www.finn.no/realestate/homes/ad.html?finnkode=198258212,"Sørskogbygda - Pen, trivelig og lettstelt omsorgsleilighet beliggende i landlige omgivelser. Kort vei til butikk.","Almas veg 1, 2412 Sørskogbygda",490000,Leilighet,Andel,1,60 m²,63.0,,2000,2,269 120 kr,,,6 984 kr,E -rød,,,,,,,,759 120 kr,
472,https://www.finn.no/realestate/homes/ad.html?finnkode=198608151,"Biristrand - Arkitekttegnet, innholdsrik enebolig med nydelig utsikt over Mjøsa. Romslig tomt - Dobbel garasje.","Biristrandvegen 294, 2837 Biristrand",2650000,Enebolig,Eier (Selveier),,197 m²,300.0,,1984,,,81 920 kr,2731920.0,,E -gul,12 300 kr per år,1281 m² (eiet),,,,,,,
473,https://www.finn.no/realestate/homes/ad.html?finnkode=178166186,"Våler - Ny, moderne, treroms selveierleilghet i 2. etasje med flott utsikt mot Glomma!","Elverhøysvingen 18F, 2436 Våler i Solør",1990000,Leilighet,Eier (Selveier),2,73 m²,78.0,2,2017,,,58 492 kr,2048492.0,1 000 kr,D -oransje,13 000 kr per år,,,,,,,,
474,https://www.finn.no/realestate/homes/ad.html?finnkode=194269802,Pen og innholdsrik enebolig med god beliggenhet. Kort vei til sentrum og marka i Stavåsen! Flott vinterhage og 2 bad,"Kløvervegen 8, 2409 Elverum",3290000,Enebolig,Eier (Selveier),4,112 m²,132.0,,1973,,,83 622 kr,3373622.0,,F -gul,10 000 kr per år,548 m² (eiet),,,,,,,
475,https://www.finn.no/realestate/homes/ad.html?finnkode=198599509,Innholdsrik enebolig med oppussingsbehov. Høyt og fritt beliggende.  Utsikt mot Lågen.  Ca. 8 km til Fåvang sentrum.,"Husevegen 15, 2634 Fåvang",650000,Enebolig,Eier (Selveier),3,164 m²,189.0,,1955,,,17 592 kr,667592.0,,,7 530 kr per år,731 m² (eiet),,,204 m²,,,,
476,https://www.finn.no/realestate/homes/ad.html?finnkode=181611334,Smeby. Flott nyoppført halvpart tomannsbolig. 4 soverom. Peisovn. Garasje. Ledig for innflytting.,"Furnesvegen 212B, 2319 Hamar",3950000,Tomannsbolig,Eier (Selveier),4,109 m²,114.0,,2020,,,,,,B -lysegrønn,,,2020,,,,,,
477,https://www.finn.no/realestate/homes/ad.html?finnkode=198004078,"Panoramautsikt/sentrumsnært - Lys, trivelig 3-roms leilighet med nytt bad, nyere kjøkken og innglasset balkong med sol","Børstadalleen 21B, 2318 Hamar",1890000,Leilighet,Andel,2,64 m²,77.0,3,1959,,674 078 kr,1 162 kr,2565240.0,7 217 kr,F -mørkegrønn,,,,,,,,,
478,https://www.finn.no/realestate/homes/ad.html?finnkode=198853278,Meget lekker og tiltalende 3-roms sentrumsleilighet med høy standard. Stor innglasset balkong samt felles takterrasse!,"Brubakken 8, 2615 Lillehammer",5390000,Leilighet,Eier (Selveier),2,82 m²,96.0,2,2019,,,146 320 kr,5536320.0,3 030 kr,D -mørkegrønn,17 725 kr per år,,,,,,,,
479,https://www.finn.no/realestate/homes/ad.html?finnkode=197387628,Koselig familiebolig med stor tomt. Sentralt og barnevennlig i nordbyen med gode solforhold - 6 soverom - hybel,"Føllingstads veg 23, 2819 Gjøvik",4750000,Enebolig,Eier (Selveier),6,161 m²,203.0,,1959,,,120 092 kr,4870092.0,,E -gul,17 074 kr per år,1252 m² (eiet),,,,,,,
480,https://www.finn.no/realestate/homes/ad.html?finnkode=197461394,Småbruk med muligheter!,"Trannumsgutua 105, 2848 Skreia",1690000,Enebolig,Eier (Selveier),3,102 m²,172.0,,1961,5,,57 892 kr,1747892.0,,G -oransje,13 360 kr per år,,,,,,,,
481,https://www.finn.no/realestate/homes/ad.html?finnkode=195651402,Innholdsrik og spennende familiebolig med garasje på stor og solrik tomt - 4 soverom - Frittstående verksted og stabbur,"Grinihagen 4, 2450 Rena",2500000,Enebolig,Eier (Selveier),4,198 m²,285.0,1,1938,,,63 872 kr,2563872.0,,G -gul,7 600 kr per år,,,,,,,,
482,https://www.finn.no/realestate/homes/ad.html?finnkode=196457140,Praktisk leilighet i rekkehus med 2 soverom og garasje,"Nedre Tolgenslivei 25, 2540 Tolga",990000,Rekkehus,Eier (Selveier),2,77 m²,82.0,1,1992,,,36 292 kr,1026292.0,,E -oransje,13 500 kr per år,,,,,,,,
483,https://www.finn.no/realestate/homes/ad.html?finnkode=197130730,Koppang - Usjenert og landlig beliggende enebolig med noe oppgraderingsbehov. 2 uthus og garasje.,"Innatilveien 14, 2480 Koppang",590000,Enebolig,Eier (Selveier),2,86 m²,122.0,,1954,3,,27 592 kr,617592.0,,G -oransje,6 110 kr per år,,,,,,,,
484,https://www.finn.no/realestate/homes/ad.html?finnkode=196355114,"VISNING 21/1: Velholdt, oppgradert enebolig med landlig og fsolrik beliggenhet! Dobbelgarasje, carport og hundegård.","Smiholsvegen 54, 2265 Namnå",1450000,Enebolig,Eier (Selveier),1,117 m²,171.0,,1955,2,,37 622 kr,1487622.0,,G -oransje,5 077 kr per år,,,,,,,,
485,https://www.finn.no/realestate/homes/ad.html?finnkode=197332887,Nyoppført halvpart av 2-mansbolig i Sandvika med fin utsikt og nærhet til Mjøsa.,"Mjøslivegen 4D, 2312 Ottestad",5490000,Tomannsbolig,Eier (Selveier),3,130 m²,134.0,2,2019,,,41 342 kr,5531342.0,,B -oransje,,,,,,,,,
486,https://www.finn.no/realestate/homes/ad.html?finnkode=192459199,Pen og moderne 4-roms leilighet på Børstad - 3 soverom - Garasjeplass medfølger - Kun intern forkjøpsrett,"Solvangvegen 22B, 2318 Hamar",1990000,Leilighet,Andel,3,73 m²,76.0,2,2005,,691 000 kr,1 162 kr,2682162.0,7 737 kr,C -mørkegrønn,,,,,,,,,
487,https://www.finn.no/realestate/homes/ad.html?finnkode=197305486,KAPP: Utleiebolig med 3 enheter - Vakker mjøsutsikt - Rolige og idylliske omgivelser!,"Bjørnsgårdlinna 139, 2849 Kapp",3000000,Andre,Eier (Selveier),5,210 m²,322.0,2,1950,,,76 342 kr,3076342.0,,G -oransje,,,,,,,,,
488,https://www.finn.no/realestate/homes/ad.html?finnkode=197344508,Lys og gjennomgående endeleilighet i 1. etasje - Innglasset balkong med utsikt - 1 soverom - Sentrumsnært,"Helge Væringsaasens veg 15 C, 2408 Elverum",1550000,Leilighet,Andel,1,63 m²,75.0,1,1982,,287 475 kr,8 032 kr,1845507.0,4 132 kr,F -rød,,,,,,,,,
489,https://www.finn.no/realestate/homes/ad.html?finnkode=196566311,Ønsker du deg ny sentrumsleilighet med alle fasiliteter? Velkommen til visning 26/1 kl 1800!,"Glitregata 4, 2414 Elverum",3950000,Leilighet,Eier (Selveier),2,80 m²,99.0,3,2004,,,110 292 kr,4060292.0,2 143 kr,D -rød,,,,,,,,,
490,https://www.finn.no/realestate/homes/ad.html?finnkode=144293503,"NY PRIS! Landlig Totenidyll i nyere funkis i rekke, meget sentralt på Skreia - 3 sov - carport.","Smitborgvegen 117B, 2848 Skreia",2950000,Enebolig,Eier (Selveier),3,112 m²,119.0,,2017,4,,18 012 kr,2968012.0,1 201 kr,C -rød,9 081 kr per år,,,,,,,,
491,https://www.finn.no/realestate/homes/ad.html?finnkode=196458578,Koselig enebolig på stor tomt med usjenert beliggenhet i Tylldalen - 5 soverom - Enkelt uthus,"Øverbyenga 8, 2510 Tylldalen",790000,Enebolig,Eier (Selveier),5,154 m²,161.0,,1930,,,35 392 kr,825392.0,,G -oransje,6 500 kr per år,2900 m² (eiet),,,,,,,
492,https://www.finn.no/realestate/homes/ad.html?finnkode=197114577,"Flott 5-roms rekkehus på hele 100 kvm på Sønderhagen. Carport, stor og solrik terrasse. Høy standard!","Myrvangvegen 9, 2335 Stange",2850000,Leilighet,Eier (Selveier),4,98 m²,100.0,,2012,5,,82 820 kr,2932820.0,1 134 kr,B -oransje,,,,,,,,,
493,https://www.finn.no/realestate/homes/ad.html?finnkode=187129737,"Lekker og oppgradert enebolig med usjenert beliggenhet nær Mjøsa - Kort veg til sentrum, barnehage og skole - 3 Soverom","Strandvegen 231, 2380 Brumunddal",3490000,Enebolig,Eier (Selveier),3,188 m²,218.0,,1970,,,102 892 kr,3592892.0,,E -gul,,1317 m² (eiet),,,,,,,
494,https://www.finn.no/realestate/homes/ad.html?finnkode=197445953,Våler - Enebolig over 2 plan med usjenert og landlig beliggenhet på vestsiden av Glomma.,"Rudsvegen 834, 2436 Våler i Solør",1180000,Enebolig,Eier (Selveier),4,149 m²,151.0,,1987,5,,42 342 kr,1222342.0,,E -gul,9 140 kr per år,,,,,,,,
495,https://www.finn.no/realestate/homes/ad.html?finnkode=190715120,Innholdsrik og vedlikeholdt enebolig i flotte omgivelser - Rolig og etablert område - Gode solforhold - Garasje/uthus,"Austlivegen 30 B, 2643 Skåbu",1490000,Enebolig,Eier (Selveier),5,179 m²,187.0,,1984,,,52 892 kr,1542892.0,,F -gul,,920 m² (eiet),,,,,,,
496,https://www.finn.no/realestate/homes/ad.html?finnkode=196448044,"#Søbakken - Praktisk leilighet med god planløsning. Rolig område med kort vei til skole og barnehage, samt Stavåsen.","Linneavegen 15, 2409 Elverum",1350000,Leilighet,Andel,1,55 m²,59.0,1,1975,,188 000 kr,1 162 kr,1539162.0,4 048 kr,F -rød,,,,,,,,,
497,https://www.finn.no/realestate/homes/ad.html?finnkode=196648346,Koselig enebolig på romslig og frittliggende tomt med hyggelig utsyn!,"Øståsvegen 483, 2324 Vang på Hedmarken",2990000,Enebolig,Eier (Selveier),4,185 m²,229.0,,1986,,,90 420 kr,3080420.0,,F -oransje,10 170 kr per år,1419 m² (eiet),,,,,,,
498,https://www.finn.no/realestate/homes/ad.html?finnkode=197230190,"Gjesåsen/Åsnes - Modernisert enebolig med tre soverom, flislagt baderom og sentral beliggenhet!","Trostvegen 12, 2280 Gjesåsen",1890000,Enebolig,Eier (Selveier),3,115 m²,190.0,,1977,4,,60 092 kr,1950092.0,,F -gul,8 000 kr per år,,,,,,,,
499,https://www.finn.no/realestate/homes/ad.html?finnkode=197460498,Lekker og meget smakfull selveierleilighet midt i Snertingdal - 3 soverom - 2 bad - stor balkong - garasje.,"Ringsjøvegen 5, 2838 Snertingdal",2990000,Leilighet,Eier (Selveier),3,146 m²,146.0,3,2009,,240 000 kr,92 292 kr,3322292.0,4 400 kr,E -oransje,,,,,,,,,
500,https://www.finn.no/realestate/homes/ad.html?finnkode=197448551,LENA - Godt vedlikeholdt leilighet i populært sameie i sentrum - 1 etg. - 2 sov - garasjeplass - egen hage,"Lenahaug 3, 2850 Lena",2800000,Leilighet,Eier (Selveier),2,70 m²,73.0,1,2004,,,78 992 kr,2878992.0,800 kr,E -rød,15 423 kr per år,,,,,,,,
501,https://www.finn.no/realestate/homes/ad.html?finnkode=185632709,Stor toppleilighet midt i byen - Gangavstand til alle fasiliteter - Åpen peis - Innglasset balkong - Garasje,"Tommelstads gate 6, 2212 Kongsvinger",1780000,Leilighet,Andel,2,91 m²,91.0,4,1947,,531 317 kr,1 162 kr,2312479.0,4 615 kr,G -mørkegrønn,,,,,,,,,
502,https://www.finn.no/realestate/homes/ad.html?finnkode=197454643,Innbydende og lys leilighet rett ved sentrumskjernen - Nærhet til alt - Familievennlig boligområde - 2 soverom,"Andreas Grøttings veg 2 C, 2408 Elverum",2250000,Leilighet,Eier (Selveier),2,71 m²,71.0,1,,,,67 792 kr,2317792.0,,,,835 m² (eiet),,,78 m²,,,,
503,https://www.finn.no/realestate/homes/ad.html?finnkode=196443587,Fin 2-roms leilighet i 3 etasje med vestvendt balkong på Hamar vest.,"Kristian Bakkens veg 23B, 2316 Hamar",1980000,Leilighet,Andel,1,55 m²,58.0,3,1972,,132 637 kr,15 385 kr,2128022.0,3 892 kr,D -lysegrønn,,,,,,,,,
504,https://www.finn.no/realestate/homes/ad.html?finnkode=144260467,Enebolig i naturskjønt område med romslig tomt.,"Gamle Espedalsveg 2, 2657 Svatsum",750000,Enebolig,Eier (Selveier),3,111 m²,156.0,,1934,4,,20 092 kr,770092.0,,G -oransje,6 127 kr per år,,,,,,,,
505,https://www.finn.no/realestate/homes/ad.html?finnkode=196351896,Fint beliggende boligeiendom ca 10 km sør for Bagn. Innholdsrik enebolig med uthus og dobbel garasje.,"Åsemyrvegen 23, 2930 Bagn",1250000,Enebolig,Eier (Selveier),4,161 m²,283.0,2,1960,,,32 650 kr,1282650.0,,G -gul,,,,,,,,,
506,https://www.finn.no/realestate/homes/ad.html?finnkode=197343295,Hus istedet for leilighet? Nyere enebolig med dobbelgarasje!,"Mogopvegen 9 B, 2409 Elverum",4850000,Enebolig,Eier (Selveier),3,170 m²,214.0,,2016,,,136 892 kr,4986892.0,,C -mørkegrønn,18 606 kr per år,539 m² (eiet),,,,,,,
507,https://www.finn.no/realestate/homes/ad.html?finnkode=196360274,Vingrom - Enebolig med barnevennlig beliggenhet rett opp for sentrum. Solrikt - Gangveg til skole og barnehage.,"Jevnevegen 12, 2607 Vingrom",2490000,Enebolig,Eier (Selveier),3,109 m²,159.0,,1960,,,77 920 kr,2567920.0,,G -oransje,11 825 kr per år,1295 m² (festet),,,,,,,
508,https://www.finn.no/realestate/homes/ad.html?finnkode=197004719,NY VISNING - Stor og innholdsrik enebolig - Landlig og idyllisk beliggenhet - Stor og solrik tomt - Flott utsikt,"Nyhushøgda 283, 2355 Gaupen",2200000,Enebolig,Eier (Selveier),3,174 m²,187.0,,1980,,,70 642 kr,2270642.0,,E -gul,,1659 m² (eiet),,,,,,,
509,https://www.finn.no/realestate/homes/ad.html?finnkode=196355760,TRYSIL -  KUN ÉN LEILIGHET IGJEN PÅ STORHAUG -  Ny og moderne sentrumsleilighet med garasjeplass. 1. etasje,"Flendalsvegen 6, leilighet 103, 2420 Trysil",3880000,Leilighet,Eier (Selveier),2,98.2 m²,1017.0,,,3,,,,3 000 kr,,,,,Eiet,,,,,
510,https://www.finn.no/realestate/homes/ad.html?finnkode=187995047,Enebolig med nydelig utsikt og egen leilighet i sokkel.,"Frusetbakken 22, 2817 Gjøvik",7500000,Enebolig,Eier (Selveier),4,271 m²,295.0,,2000,9,,203 142 kr,7703142.0,,D -oransje,36 078 kr per år,,,,,,,,
