,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Tomteareal,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Energimerking,Rom,Kommunale avg.,Pris med fellesgjeld,Grunnflate,Tomt,Bruttoareal,Utleiedel,Solgtpris,Boligselgerforsikring,Renovert år
167,https://www.finn.no/realestate/homes/ad.html?finnkode=204031902,"Innbydende 2-roms fra 2009 med markterrasse I V.vann, fyring, strøm (akonto inkl.) I IN-ordning I Ingen forkjøpsrett I","Strømsveien 3, 0657 Oslo",1800000,Leilighet,Andel,1,42 m²,42.0,1,2009,,1 262 452 kr,8 010 kr,3070462.0,8 764 kr,G -mørkegrønn,,,,,,,,,,
168,https://www.finn.no/realestate/homes/ad.html?finnkode=204188798,"Lys, lekker 3-roms endeleilighet - God, romslig planløsning - Pusset opp i 2016 -Peis - Balkong - MÅ sees!","Økernveien 80, 0575 Oslo",3990000,Leilighet,Andel,2,65 m²,65.0,,1952,44325 m² (eiet),236 824 kr,15 504 kr,4242328.0,3 888 kr,E -oransje,,,,,,,,,,
169,https://www.finn.no/realestate/homes/ad.html?finnkode=194111526,Lys og pen 3-roms hjørneleilighet på 83 kvm | Solrik markterrasse på 30m2 | Fjernvarme inkl. | IN-ordning | Trappefri ad,"Sinsenveien 84A, 0586 Oslo",3700000,Leilighet,Andel,2,83 m²,83.0,1,2009,,1 777 148 kr,8 457 kr,5485605.0,14 148 kr,,3,,,,,,,,,
170,https://www.finn.no/realestate/homes/ad.html?finnkode=204056576,"Lys, innbydende og gj.gående 4-roms - Flott flislagt bad - Eget vaskerom -Sydvestvendt innglasset balkong - Garasjeplass","Hovseterveien 32A, 0768 Oslo",5800000,Leilighet,Andel,3,92 m²,108.0,4,1972,,293 000 kr,15 385 kr,6108385.0,4 118 kr,F -rød,,,,,,,,,,
171,https://www.finn.no/realestate/homes/ad.html?finnkode=202312339,Flott 3-roms selveier fra 2006 med god standard -Rett ved marka -Sentralt -Parkering - Heis -Attraktivt boligområde,"Årvollveien 60A, 0590 Oslo",4500000,Leilighet,Eier (Selveier),2,66 m²,66.0,2,2006,,,113 874 kr,4613874.0,2 199 kr,E -rød,,,,,,,,,,
172,https://www.finn.no/realestate/homes/ad.html?finnkode=205195611,5-roms endeleilighet. 4 soverom. 2 bad. 2 terrasser. Hage. Vestvendt. Garasjepl. i underetasje. Oppussingsobjekt.,"Trygve Strømbergs vei 8 A, 1263 Oslo",3300000,Leilighet,Eier (Selveier),4,108 m²,114.0,1,1979,,95 000 kr,94 070 kr,3489070.0,4 274 kr,G -rød,,,,,,,,,,
173,https://www.finn.no/realestate/homes/ad.html?finnkode=204199431,Lys 4-roms toppleilighet med privat takterrasse på 25 kvm| Garasje| Vv. og fyring inkl.|Pen utsikt| Usjernert & sentralt,"Gladengveien 15D, 0661 Oslo",7500000,Leilighet,Eier (Selveier),3,90 m²,90.0,8,2012,,,196 520 kr,7696520.0,5 203 kr,D -mørkegrønn,,,,,,,,,,
174,https://www.finn.no/realestate/homes/ad.html?finnkode=203850324,Påkostet og gjennomgående 3-roms andel totalrenovert i 2017 - Sørvestvendt balkong - Rolig og sentralt - Barnevennlig,"Totengata 9, 0658 Oslo",5800000,Leilighet,Andel,2,73 m²,73.0,2,1986,,173 000 kr,15 526 kr,5988526.0,4 361 kr,E -rød,,,,,,,,,,
175,https://www.finn.no/realestate/homes/ad.html?finnkode=190952816,"Romslig, pent oppusset 6-roms toppleilighet over to plan - 2 balkonger - Peis - Utleiemulighet - V.V og fyring inkl.","Thereses gate 14, 0452 Oslo",8875000,Leilighet,Eier (Selveier),4,116 m²,116.0,5,1938,,164 761 kr,237 512 kr,9277273.0,7 764 kr,G -rød,,,,,,,,,,
176,https://www.finn.no/realestate/homes/ad.html?finnkode=204569946,"Lys og tiltalende 3-roms topp- og hjørneleilighet på Lambertseter.Solrik balkong, peis og god planløsning.Denne må sees!","Marmorveien 5, 1154 Oslo",3550000,Leilighet,Andel,2,63 m²,63.0,5,1955,,119 000 kr,8 457 kr,3677457.0,3 101 kr,F -rød,,,,,,,,,,
177,https://www.finn.no/realestate/homes/ad.html?finnkode=205204713,Stor og spennende villa (266 BRA) over to plan med fjordutsikt. Fantastisk mulighet til å skape ditt perfekte hjem,"Ekebergveien 160, 1177 Oslo",10000000,Enebolig,Eier (Selveier),3,218 m²,266.0,,1966,,,251 342 kr,10251342.0,,G -mørkegrønn,6,17 760 kr per år,,,,,,,,
178,https://www.finn.no/realestate/homes/ad.html?finnkode=204580978,"3-roms på Majorstuen med sydvendt balkong, heis og peis - Vender mot Maries gate - Moderniseringsbehov","Kirkeveien 49A, 0368 Oslo",4700000,Leilighet,Andel,2,63 m²,63.0,2,1937,,122 000 kr,8 010 kr,4830010.0,5 301 kr,C -gul,,,,,,,,,,
179,https://www.finn.no/realestate/homes/ad.html?finnkode=204808901,"Pen og moderne 3-roms leilighet med vestvendt, solrik balkong - Flott utsikt. Kort avstand til Østmarka","Filerveien 3, 0684 Oslo",4100000,Leilighet,Andel,2,67 m²,67.0,3,1960,,185 000 kr,15 554 kr,4300554.0,3 356 kr,F -oransje,,,,,,,,,,
180,https://www.finn.no/realestate/homes/ad.html?finnkode=204611188,Lys og attraktiv 2-roms selveier med god planløsning| Parkeringsplass med el-lader | Lave felleskostnader,"Bestumveien 37F, 0281 Oslo",4000000,Leilighet,Eier (Selveier),1,46 m²,46.0,2,1991,,,101 342 kr,4101342.0,1 799 kr,E -rød,,,,,,,,,,
181,https://www.finn.no/realestate/homes/ad.html?finnkode=202238909,Arealeffektiv og lys leilighet med romslig balkong - Varmtvann og fyring inkl. - Oppussingsbehov - Ingen dok.avgift.,"Ullernchausséen 48A, 0379 Oslo",2500000,Leilighet,Andel,0,30 m²,30.0,2,1957,,95 548 kr,8 489 kr,2604037.0,3 411 kr,C -lysegrønn,,,,,,,,,,
182,https://www.finn.no/realestate/homes/ad.html?finnkode=195250797,Sjelden og gjennomgående toppleilighet i nybygg fra 2018. 7-års utbyggergaranti. 2 balkonger. 2 garasjeplasser. Må ses!,"Sigurd Hoels vei 3, 0655 Oslo",7800000,Leilighet,Eier (Selveier),3,84 m²,88.0,6,2018,,,209 500 kr,8009500.0,4 341 kr,C -mørkegrønn,,,,,,,,,,
183,https://www.finn.no/realestate/homes/ad.html?finnkode=203825355,"Lys og hyggelig 2-roms | Balkong med utsyn mot vannspeilet | Fyring, strøm og v.v. ink | IN-ordning | Felles takterrasse","Turbinveien 7, 0195 Oslo",2950000,Leilighet,Andel,1,41 m²,41.0,1,2008,,838 000 kr,15 554 kr,3803554.0,4 623 kr,B -lysegrønn,,,,,,,,,,
184,https://www.finn.no/realestate/homes/ad.html?finnkode=199469791,Vika: 1 parkeringsplass til salgs i meget attraktivt område. Parkeringsplassen ligger i oppvarmet garasjeanlegg.,"Cort Adelersgate 25, 0254 Oslo",840000,Garasje/Parkering,Eier (Selveier),,,,,,,,22 342 kr,862342.0,499 kr,,,,,1 m²,Eiet,,,,,
185,https://www.finn.no/realestate/homes/ad.html?finnkode=177061833,Parkeringsplass i garasje med elbillader - Plass nr.:32. Meget god beliggenhet.,"Toftes gate 2, 0556 Oslo",500000,Garasje/Parkering,Eier (Selveier),,,12.0,,,,,,,320 kr,,,,,12 m²,Eiet,,,,,
186,https://www.finn.no/realestate/homes/ad.html?finnkode=187986388,"Sjøfront leilighet! 4-roms med spektakulær utsikt - Garasje - Balkong på 11,5 m² & 6 m² - 2 bad - Sjelden mulighet","Sørengkaia 97, 0194 Oslo",13900000,Leilighet,Eier (Selveier),3,121 m²,121.0,2,2011,,,348 842 kr,14248842.0,4 603 kr,C -mørkegrønn,,,,,,,,,,
187,https://www.finn.no/realestate/homes/ad.html?finnkode=199208440,"Romslig 3-roms terrasseleilighet med peis, stor solrik terrasse på ca. 23 kvm og garasjeplass","Ljabrukollen terrasse 13, 1165 Oslo",5650000,Leilighet,Eier (Selveier),2,81 m²,81.0,3,1986,,,142 592 kr,5792592.0,3 095 kr,F -rød,,,,,,,,,,
188,https://www.finn.no/realestate/homes/ad.html?finnkode=205126470,"Flott halvpart tomannsbolig over 3 plan - Flere solrike uteområder & egen hage - 4 sov & 2,5 bad - Parkeringsplass","Karl Flods vei 27B, 0953 Oslo",5700000,Tomannsbolig,Andel,4,154 m²,154.0,,1948,41638 m² (eiet),103 839 kr,8 032 kr,5811871.0,5 178 kr,,4,,,,,,,,,
189,https://www.finn.no/realestate/homes/ad.html?finnkode=204147943,Lekker 2-roms + alkove - Balkong på ca. 11 m². Garasjeplass. Heis. Felles takterrasse. Veletablert område nær marka.,"Frysjaveien 27 B, 0884 Oslo",4350000,Leilighet,Eier (Selveier),1,59 m²,59.0,2,1962,,17 216 kr,121 962 kr,4489178.0,3 439 kr,G -rød,,,,,,,,,,
190,https://www.finn.no/realestate/homes/ad.html?finnkode=195878418,"SOLGT! Bud direkte til selger, visninger avlyst. Nyoppusset og rålekker 3-roms selveier i 4. etg.","Jens Bjelkes Gate 86A, 0652 Oslo",3950000,Leilighet,Eier (Selveier),2,54 m²,54.0,4,1939,,234 000 kr,122 627 kr,4306627.0,5 196 kr,F -mørkegrønn,,,,,,,,,,
191,https://www.finn.no/realestate/homes/ad.html?finnkode=204871756,4-roms hjørneleilighet med vestvendt balkong og garasjeplass med lader - Felles takterrasse og herlig bakgård,"Karlstadgata 29, 0553 Oslo",7750000,Leilighet,Eier (Selveier),3,87 m²,87.0,3,2007,,,205 292 kr,7955292.0,4 125 kr,D -mørkegrønn,,,,,,,,,,
192,https://www.finn.no/realestate/homes/ad.html?finnkode=204584250,EKEBERGÅSEN: Karakteristisk og sjarmerende rekkehus o/3 etasjer samt loft. Garasjeplass. Peis. Flott utsikt.,"Valhallveien 56, 0196 Oslo",8000000,Rekkehus,Eier (Selveier),2,104 m²,119.0,,1916,5120 m² (eiet),,208 661 kr,8208661.0,2 802 kr,,3,,,,,,,,,
193,https://www.finn.no/realestate/homes/ad.html?finnkode=205078339,Rålekker 3-roms leilighet fra 2019 med perfekt beliggenhet! Stor solrik balkong - Heis - Felles takterrasse!,"Johan Scharffenbergs vei 93A, 0694 Oslo",5250000,Leilighet,Andel,2,75 m²,79.0,5,2019,,549 000 kr,5 432 kr,5804432.0,4 328 kr,C -mørkegrønn,,,,,,,,,,
194,https://www.finn.no/realestate/homes/ad.html?finnkode=203622362,"Pen og lys 2-roms eierleilighet med balkong og heisadkomst. Fyring, v.vann og bredbånd/tv inkl. Totalrenovert i 2017.","Ullevålsveien 101, 0359 Oslo",3800000,Leilighet,Eier (Selveier),1,30 m²,30.0,4,1968,,58 717 kr,97 792 kr,3956509.0,2 863 kr,F -mørkegrønn,,,,,,,,,,
195,https://www.finn.no/realestate/homes/ad.html?finnkode=204433015,Attraktiv & pen 1-roms i 9 etg med flott usikt. Pent kjøkken & bad. Heis. V.v & fyring inkl. Perfekt førstegangskjøp.,"Rugveien 40, 0679 Oslo",2800000,Leilighet,Andel,,34 m²,34.0,9,1960,,116 000 kr,15 554 kr,2931554.0,2 407 kr,C -gul,1,,,,,,,,,
196,https://www.finn.no/realestate/homes/ad.html?finnkode=205290339,Stor og klassisk toppleilighet på 206 kvm med to solrike balkonger og egen garasjeplass i garasjerekke!,"Trudvangveien 6 B, 0364 Oslo",13490000,Leilighet,Eier (Selveier),6,206 m²,206.0,5,1901,,38 168 kr,339 370 kr,13867538.0,7 077 kr,G -mørkegrønn,,,,,,,,,,
197,https://www.finn.no/realestate/homes/ad.html?finnkode=203274614,Toppleilighet over to plan med eventyrlig utsikt og gode solforhold. Garasje. Stor solterrasse. Byens beste utsikt?,"Grefsenkollveien 30B, 0490 Oslo",11700000,Leilighet,Eier (Selveier),2,138 m²,170.0,3,2001,,,293 842 kr,11993842.0,3 720 kr,E -oransje,,,,,,,,,,
198,https://www.finn.no/realestate/homes/ad.html?finnkode=204206618,Lekker 4-roms leilighet i toppetasje. Nytt bad (2020). Gjennomgående høy standard. Sentral og populær beliggenhet!,"Radarveien 44, 1152 Oslo",4150000,Leilighet,Andel,3,66 m²,66.0,4,1957,,240 000 kr,15 554 kr,4405554.0,5 064 kr,G -mørkegrønn,,,,,,,,,,
199,https://www.finn.no/realestate/homes/ad.html?finnkode=203845604,"Familievennlig rekkehus med egen garasje, solrike uteplasser, god utsikt og 3 soverom. Rolig, rett ved marka og skole.","Prinsdalsfaret 10B, 1262 Oslo",3900000,Rekkehus,Eier (Selveier),3,109 m²,111.0,,1985,108 m² (eiet),,119 070 kr,4019070.0,,E -oransje,,11 473 kr per år,,,,,,,,
200,https://www.finn.no/realestate/homes/ad.html?finnkode=203913436,"Lys, klassisk og gjennomgående 3-roms med hyggelig balkong |  IN-ordning | Sentral og attraktiv beliggenhet i miljøgate!","Conradis gate 5B, 0559 Oslo",4650000,Leilighet,Andel,2,56 m²,56.0,2,1899,,205 869 kr,8 009 kr,4863878.0,3 667 kr,G -mørkegrønn,,,,,,,,,,
201,https://www.finn.no/realestate/homes/ad.html?finnkode=204589801,Velkommen til denne lekre 3(4)-roms leiligheten over 2 plan og 2 solrike balkonger| Nytt kjøkken 2019|V.v og fyring ink.,"Oppsalstubben 1A, 0685 Oslo",5200000,Leilighet,Andel,2,75 m²,78.0,3,1959,,73 000 kr,15 526 kr,5288526.0,4 124 kr,F -mørkegrønn,,,,,,,,,,
202,https://www.finn.no/realestate/homes/ad.html?finnkode=204035583,Garasjeplass i oppvarmet anlegg selges,"FJELLGATA 1, 0566 Oslo",430000,Garasje/Parkering,Andel,0,10 m²,10.0,,1983,,,1 430 kr,431430.0,400 kr,,1,,,,,,,,,
203,https://www.finn.no/realestate/homes/ad.html?finnkode=203703016,Lys og luftig 2-roms fra 2011 med solrik og skjermet uteplass. Meget god planløsning og attraktiv beliggenhet!,"Åkebergveien 14, 0650 Oslo",3650000,Leilighet,Eier (Selveier),1,47 m²,48.0,,2011,1659 m² (eiet),1 141 kr,116 562 kr,3767703.0,1 816 kr,,2,,,,,,,,,
204,https://www.finn.no/realestate/homes/ad.html?finnkode=205038065,"Flott 3-roms hjørneleil. - 14 kvm terrasse - Garasjeplass - ""Alt"" inkl. i felleskost. - Høy standard i nyere bygg - Heis","Turbinveien 15, 0195 Oslo",4980000,Leilighet,Andel,2,67 m²,67.0,,2015,3476 m² (eiet),,15 526 kr,4995526.0,3 906 kr,B -lysegrønn,,,,,,,,,,
205,https://www.finn.no/realestate/homes/ad.html?finnkode=202719190,Grünerløkka - Lekker 4-roms med vestvendt balkong. Garasjeplass. Flott bakgård.  Ingen dok.avgift!,"Korsgata 12A, 0551 Oslo",6790000,Leilighet,Andel,3,79 m²,79.0,1,1985,2209 m² (eiet),,8 010 kr,6798010.0,3 835 kr,,,,,,,,,,,
206,https://www.finn.no/realestate/homes/ad.html?finnkode=200554402,"Nyoppført, strøken 3-roms med sørvendt balkong og utsikt mot sjøkanten. Høy standard. Åpent for snarlig overtakelse.","Rostockgata 56, 0194 Oslo",8400000,Leilighet,Eier (Selveier),2,66 m²,71.0,3,2020,,,211 170 kr,8611170.0,3 098 kr,A -mørkegrønn,,,,,,,,,,
207,https://www.finn.no/realestate/homes/ad.html?finnkode=203206990,"Ny, smakfull ""funkis"" enebolig med takterrasse med panoramautsikt og kjeller med egen inngang.","Midtåsen 15 C (HUS 4), 1166 Oslo",14600000,Enebolig,Eier (Selveier),4,196 m²,208.0,,2019,1511 m² (eiet),,123 097 kr,14723097.0,,C -oransje,,,,,,,,,,
208,https://www.finn.no/realestate/homes/ad.html?finnkode=194329157,Pilestredet Park - garasjeplass med fin intern beliggenhet - med elbillader,"Innkjøring fra Nordahl Bruns gate, 0176 Oslo",590000,Garasje/Parkering,Andel,0,1 m²,1.0,,2003,,,15 290 kr,605290.0,200 kr,,,,,,,,,,,
209,https://www.finn.no/realestate/homes/ad.html?finnkode=203406378,"Særdeles tiltalende og lys 3-roms med god standard i et svært attraktivt borettslag. Heis, balkong på 8 kvm og garasje*.","Welhavens gate 14, 0350 Oslo",6700000,Leilighet,Andel,2,77 m²,77.0,2,1992,,,8 957 kr,6708957.0,3 401 kr,D -rød,,,,,,,,,,
210,https://www.finn.no/realestate/homes/ad.html?finnkode=203585348,Flott gjennomgående 4(5)-roms leilighet med 2 balkonger og gode solforhold. Garasjeplass med mulighet for elbil lader.,"Høybråtenveien 21C, 1055 Oslo",3650000,Leilighet,Andel,3,103 m²,103.0,4,1977,,393 078 kr,12 985 kr,4056063.0,5 044 kr,E -rød,,,,,,,,,,
211,https://www.finn.no/realestate/homes/ad.html?finnkode=204751467,Lekker og gjennomgående 4-R topp-/hjørneleilighet fra 2019 med garasje og heis - Balkong - Populær beliggenhet på Ensjø,"Sigurd Hoels vei 67, 0655 Oslo",6400000,Leilighet,Eier (Selveier),3,71 m²,75.0,4,2019,,,161 342 kr,6561342.0,3 775 kr,D -mørkegrønn,,,,,,,,,,
212,https://www.finn.no/realestate/homes/ad.html?finnkode=195100400,"Ny, rålekker 3-roms hjørneleil med høy standard, heis og sydøstvendt balkong på 11 kvm - Stor garasjeplass med lader!","Tore Hals Mejdells Vei 11, 0751 Oslo",9500000,Leilighet,Andel,2,86 m²,91.0,3,2020,,,5 267 kr,9505267.0,4 800 kr,C -mørkegrønn,,,,,,,,,,
213,https://www.finn.no/realestate/homes/ad.html?finnkode=204794853,"Lys, luftig & gjennomgående 3-roms selveiet toppleil | 7,5 m² vestvendt, solrik balkong | Vedovn | Idyllisk felleshage","Thereses gate 5 A, 0358 Oslo",7700000,Leilighet,Eier (Selveier),2,88 m²,88.0,4,1927,,,201 519 kr,7901519.0,4 172 kr,G -oransje,,,,,,,,,,
214,https://www.finn.no/realestate/homes/ad.html?finnkode=204773333,Enebolig med formidabel utsikt. Stor solrik tomt. Garasje. Praktikantdel.* Moderniseringsbehov med stort potensial.,"Oberst Angells vei 8, 0787 Oslo",16700000,Enebolig,Eier (Selveier),4,244 m²,263.0,,1947,,,433 142 kr,17133142.0,,G -oransje,7,17 212 kr per år,,,,,,,,
215,https://www.finn.no/realestate/homes/ad.html?finnkode=201021880,"Lekker penthouse med 2 bad, 2 balkonger, heisadkomst og garasjeplass. Felles takterrasse med basseng. Betydelig påkostet","Bryggetorget 9, 0250 Oslo",13500000,Leilighet,Eier (Selveier),1,93 m²,94.0,7,1989,2685 m² (eiet),,,,7 409 kr,,,,,,,,,,,
216,https://www.finn.no/realestate/homes/ad.html?finnkode=204959165,3-roms med balkong. Oppussingsbehov og stort potensiale - Bad fra 2011 - Nærhet til marka!,"Nordstjerneveien 8, 0494 Oslo",4300000,Leilighet,Andel,2,66 m²,66.0,1,1951,,204 000 kr,,,3 751 kr,G -rød,,,4 504 000 kr,,,,,,,
217,https://www.finn.no/realestate/homes/ad.html?finnkode=204923974,"Delikat 2-roms endeleilighet med heis, markterrasse og garasjeplass - Nyoppusset i 2020 - Kort vei til Østensjøvannet","Harry Fetts vei 6, 0667 Oslo",3900000,Leilighet,Eier (Selveier),1,70 m²,70.0,1,1999,,99 000 kr,111 540 kr,4110540.0,2 560 kr,D -rød,,,,,,,,,,
218,https://www.finn.no/realestate/homes/ad.html?finnkode=204269406,"Meget tiltalende 2-roms toppleilighet med to solfylte terrasser, fin utsikt, moderne stil og perfekt beliggenhet.","Johannes Bruns gate 12 D, 0452 Oslo",5100000,Leilighet,Aksje,1,41 m²,41.0,6,1952,,87 000 kr,10 438 kr,5197438.0,3 464 kr,G -rød,,,,,,,,,,
219,https://www.finn.no/realestate/homes/ad.html?finnkode=204726932,Meget pen 4-roms leilighet oppusset i 2017-2018. Innglasset balkong og garasjeplass. Barnevennlig og nært natur.,"Harald Sohlbergs vei 28, 1064 Oslo",4100000,Leilighet,Andel,3,90 m²,100.0,3,1974,,187 000 kr,15 554 kr,4302554.0,4 257 kr,E -rød,,,,,,,,,,
220,https://www.finn.no/realestate/homes/ad.html?finnkode=197567838,"Delikat og sjarmerende 5-roms rekkehus i barnevennlig område med terrasse, utleiedel og garasje med elbil lader","Blakkens vei 37, 1281 Oslo",5500000,Rekkehus,Eier (Selveier),3,136 m²,136.0,,1988,96 m² (eiet),,146 242 kr,5646242.0,,,,,,,,152 m²,,,,
221,https://www.finn.no/realestate/homes/ad.html?finnkode=204890103,Flott og gjennomgående 2-roms | God planløsning | Populært og veldrevet aksjelag | V.vann inkl. | Vedpeis | IN-ordning,"Fjellgata 44, 0566 Oslo",4250000,Leilighet,Aksje,1,56 m²,56.0,3,1931,,180 482 kr,15 895 kr,4446377.0,3 686 kr,F -rød,,,,,,,,,,
222,https://www.finn.no/realestate/homes/ad.html?finnkode=203743459,Flott 1-roms leilighet - Kort vei til togstasjon - Bad fra 2018 - Høy 1.etg - Heis - V.V. og fyring inkl - Bør ses!,"Garver Ytteborgs vei 137, 0977 Oslo",2350000,Leilighet,Andel,0,31 m²,31.0,1,1969,,144 000 kr,8 626 kr,2502626.0,2 392 kr,G -mørkegrønn,,,,,,,,,,
223,https://www.finn.no/realestate/homes/ad.html?finnkode=187179666,Attraktiv 2-r selveier fra 2016 - Balkong - Etterspurt beliggenhet - Felles takterrasse - Heis - Lave felleskostnader!,"Sørengkaia 9, 0194 Oslo",5250000,Leilighet,Eier (Selveier),1,49 m²,49.0,5,2016,,,131 892 kr,5381892.0,1 971 kr,,2,,,,,,,,,
224,https://www.finn.no/realestate/homes/ad.html?finnkode=204205840,Moderne 3-roms toppleilighet m/ fantastiske solforhold og spektakulær utsikt fra innglasset balkong - V.vann/fyring inkl,"Erich Mogensøns vei 18, 0594 Oslo",3690000,Leilighet,Andel,2,74 m²,84.0,13,1964,,259 176 kr,13 710 kr,3962886.0,4 755 kr,G -mørkegrønn,,,,,,,,,,
225,https://www.finn.no/realestate/homes/ad.html?finnkode=202790806,Romslig og lys 3-roms seniorbolig (50+). Stor sydøstvendt balkong med formiddagssol og flott utsikt. Heis.,"Grefsenveien 78D, 0487 Oslo",5600000,Leilighet,Eier (Selveier),2,83 m²,89.0,3,1993,,,141 342 kr,5741342.0,3 871 kr,E -rød,,,,,,,,,,
226,https://www.finn.no/realestate/homes/ad.html?finnkode=203885184,Pen 3-roms m/innglasset balkong på ca. 5m² | Oppgradert 2020 | Kjøkken 2017 |Sentral beliggenhet | INGEN FORKJØPSRETT,"Rødtvetveien 35, 0955 Oslo",3490000,Leilighet,Andel,2,65 m²,71.0,6,1962,,93 596 kr,1 132 kr,3584728.0,3 448 kr,D -mørkegrønn,,,,,,,,,,
227,https://www.finn.no/realestate/homes/ad.html?finnkode=204763672,Lys og arealeffektiv 1-r med super beliggenhet | Vv/oppvarming inkl.| Lave omk.| Ingen forkjøp | Perfekt førstegangskjøp,"Dælenenggata 3A, 0567 Oslo",3000000,Leilighet,Andel,,29 m²,29.0,2,1958,,51 408 kr,8 009 kr,3059417.0,2 725 kr,E -mørkegrønn,1,,,,,,,,,
228,https://www.finn.no/realestate/homes/ad.html?finnkode=201363122,"Tiltalende halvpart av vertikaldelt tomannsbolig med stor solrik hage, 2 bad, parkering og attraktiv beliggenhet","Nedre Prinsdals vei 62A, 1263 Oslo",4950000,Tomannsbolig,Andel,3,118 m²,118.0,1,1949,,232 000 kr,8 957 kr,5190957.0,3 324 kr,D -rød,,,,,,,,,,
229,https://www.finn.no/realestate/homes/ad.html?finnkode=204163197,"Lekker, nyere 3-roms eierseksjon i 2. etg. - Heis - Balkong - Garasjeplass - V.v. og fyring inkl. - Rett v/Østmarka.","Johan Scharffenbergs vei 75C, 0694 Oslo",4400000,Leilighet,Eier (Selveier),2,74 m²,78.0,1,2013,,,111 342 kr,4511342.0,3 280 kr,C -mørkegrønn,,,,,,,,,,
230,https://www.finn.no/realestate/homes/ad.html?finnkode=205302781,Herlig studioleilighet over 2 plan - Ca 4 m takhøyde - Hems - Felles takterrasser - Heis - Fjernvarme,"Tollbugata 13, 0152 Oslo",4150000,Leilighet,Eier (Selveier),,44 m²,44.0,3,1916,,,112 770 kr,4262770.0,2 663 kr,C -lysegrønn,1,,,,,,,,,
231,https://www.finn.no/realestate/homes/ad.html?finnkode=204265104,Nydelig toppleilighet - vestvendt balkong - flott utsikt - varmt vann og oppvarming inkl. i leie - ingen dokavgift,"Vøyensvingen 19, 0458 Oslo",3800000,Leilighet,Aksje,1,38 m²,38.0,5,,,97 000 kr,10 438 kr,3907438.0,2 664 kr,E -mørkegrønn,2,,,,,,,,,
232,https://www.finn.no/realestate/homes/ad.html?finnkode=203998869,Stilren 2(3)-roms med god standard fra 18/19. Gjennomgående planløsning med soverom mot bakgård og fransk balkong i stue,"Jacob Aalls gate 17A, 0364 Oslo",6800000,Leilighet,Aksje,2,78 m²,78.0,3,1928,,90 358 kr,12 620 kr,6902978.0,3 105 kr,E -rød,,,,,,,,,,
233,https://www.finn.no/realestate/homes/ad.html?finnkode=196800231,"Pen 3-roms selveier fra 2018 m/garasje, heis og solrik innglasset balkong m/fjordgløtt. Kort vei til servicetilbud!","Kongsveien 88B, 1177 Oslo",6850000,Leilighet,Eier (Selveier),2,70 m²,80.0,3,2018,,,183 440 kr,7033440.0,3 027 kr,C -mørkegrønn,,,,,,,,,,
234,https://www.finn.no/realestate/homes/ad.html?finnkode=203881391,Sjelden mulighet for en stor 4-roms - Trappefri adkomst via heis - Flott innglasset balkong - Varmtvann og fyring!,"Kalbakkveien 17, 0953 Oslo",3200000,Leilighet,Andel,3,83 m²,93.0,4,1962,,78 000 kr,8 060 kr,3286060.0,5 521 kr,C -lysegrønn,,,,,,,,,,
235,https://www.finn.no/realestate/homes/ad.html?finnkode=203824557,Lekkert rekkehus over to plan med hage og terrasse - Garasjeplass - Barnevennlig og attraktivt boligområde,"Ravnåsveien 17M, 1254 Oslo",4300000,Rekkehus,Andel,3,102 m²,102.0,,1981,26508 m² (eiet),351 000 kr,14 654 kr,4665654.0,6 988 kr,F -mørkegrønn,,,,,,,,,,
236,https://www.finn.no/realestate/homes/ad.html?finnkode=204470114,"Strøken & nyere 4-r utsiktsleilighet på 90m² - Takhøyde på hele 2,75m - Solrik balkong - Heis - Garasjepl. - Fjernvarme","Lørenveien 59A, 0585 Oslo",8190000,Leilighet,Eier (Selveier),3,86 m²,90.0,9,2018,,,214 392 kr,8404392.0,3 250 kr,B -mørkegrønn,,,,,,,,,,
237,https://www.finn.no/realestate/homes/ad.html?finnkode=181766033,"Herskapelig solrik eiendom BRA 528 kvm, 2,1 mål, utendørs svømmebasseng, 6 sov, 4 bad, ildsteder, vinkjeller, garasjer.","Oberst Angells vei 1, 0787 Oslo",35000000,Enebolig,Eier (Selveier),6,368 m²,528.0,3,1936,,,892 342 kr,35892342.0,,G -rød,,24 802 kr per år,,,,,,,,
238,https://www.finn.no/realestate/homes/ad.html?finnkode=196790705,"Moderne & unik 4-roms med ""Townhouse feeling"" - 5m takhøyde - Terrasse på 20m² - Strøken standard - 2 bad -Garasjeplass*","Freserveien 45, 0195 Oslo",7750000,Leilighet,Eier (Selveier),2,112 m²,112.0,1,2014,,,193 842 kr,7943842.0,4 991 kr,D -mørkegrønn,,,,,,,,,,
239,https://www.finn.no/realestate/homes/ad.html?finnkode=203896181,"Lys & pen 3(4)-roms endeleilighet | Solrik, sydvestvendt balkong | Fyring inkl. | Parkering | Peis | Kort vei til t-bane","Arnebråtveien 51, 0771 Oslo",4990000,Leilighet,Eier (Selveier),2,74 m²,74.0,2,1954,,37 000 kr,134 940 kr,5161940.0,3 549 kr,G -mørkegrønn,,,,,,,,,,
