,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Tomt,Tomteareal,Kommunale avg.,Bruttoareal,Rom,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Grunnflate,Festeavgift,Utleiedel
722,https://www.finn.no/realestate/homes/ad.html?finnkode=190050980,BUD MOTTATT! Rekkehus beliggende i etablert boligområde innerst i Jovannslia,"Mauråsveien 36, 4844 Arendal",1350000,Rekkehus,Eier (Selveier),1,52 m²,57.0,,1975,F -rød,,52 720 kr,1402720.0,,,224 m² (eiet),10 756 kr per år,,,,,,,,
723,https://www.finn.no/realestate/homes/ad.html?finnkode=148882176,Fin leilighet m/sentral beliggenhet i Farsund - Garasje - 2 soverom - Utsikt til fjorden,"Sundeveien 22, 4550 Farsund",1490000,Leilighet,Eier (Selveier),2,62 m²,64.0,3,,G -mørkegrønn,,38 420 kr,1528420.0,1 870 kr,,,5 315 kr per år,,2,,,,,,
724,https://www.finn.no/realestate/homes/ad.html?finnkode=190298541,"Meld deg på visning - Meget delikat og romslig leil. m/3 soverom, 2 bad, p-plass og heis. Meget sentral beliggenhet - So","Kirsten Flagstads vei 13, 4621 Kristiansand S",4690000,Leilighet,Eier (Selveier),3,103 m²,106.0,4,2014,C -mørkegrønn,,119 177 kr,4809177.0,4 206 kr,,,,,,,,,,,
725,https://www.finn.no/realestate/homes/ad.html?finnkode=189991785,MYRA | Studioleilighet m/god planløsning | Perfekt førstegangskjøp | Romstølen park,"Moldfaret 4C, 4848 Arendal",1150000,Leilighet,Eier (Selveier),0,29 m²,32.0,4,2017,C -mørkegrønn,,3 642 kr,1153642.0,1 240 kr,,,,,,,,,,,
726,https://www.finn.no/realestate/homes/ad.html?finnkode=139905150,"Ny, flott enebolig med to praktikantdeler | Solrik og usjenert beliggenhet | Flytt rett inn!","Løvollvegen 11, 4645 Nodeland",5475000,Enebolig,Eier (Selveier),7,198 m²,200.0,2,2019,,,138 040 kr,5613040.0,,,,,,10,,,,,,
727,https://www.finn.no/realestate/homes/ad.html?finnkode=188749240,SIREKILEN V/OGGE - Enebolig i landlige omgivelser 15 km fra Birkeland. Flott utsikt og topp solforhold,"Kleppeveien 144, 4760 Birkeland",2175000,Enebolig,Eier (Selveier),5,150 m²,161.0,2,2012,,,55 712 kr,2230712.0,,,,4 733 kr per år,,6,,,,,,
728,https://www.finn.no/realestate/homes/ad.html?finnkode=190300093,Enebolig beliggende fint og landlig - Solrikt - Kort vei til skole og Brokelandsheia,"Kvennveien 4, 4993 Sundebru",1490000,Enebolig,Eier (Selveier),3,118 m²,172.0,,1920,G -gul,,51 070 kr,1541070.0,,,1313 m² (eiet),15 921 kr per år,,,,,,,,
729,https://www.finn.no/realestate/homes/ad.html?finnkode=190331919,Kombinasjonslokale,"Nordibøvegen 130, 4747 Valle",2500000,Produksjon/Industri,Eier (Selveier),,167 m²,685.0,,1939,,,63 842 kr,2563842.0,,,1295 m² (eiet),9 809 kr per år,739 m²,,,,,,,
730,https://www.finn.no/realestate/homes/ad.html?finnkode=188731284,Velholdt enebolig med garasje på solrik tomt,"Mabergveien 5, 4560 Vanse",3190000,Enebolig,Eier (Selveier),4,146 m²,225.0,,1986,,,95 420 kr,3285420.0,,,997 m² (eiet),12 446 kr per år,247 m²,,,,,,,
731,https://www.finn.no/realestate/homes/ad.html?finnkode=161475803,"Lillesand/Bergshaven - Nyere enebolig (2017) med god planløsning, 3 sov. og stor stue! Visning etter avtale.","Bergshaven 2 A, 4790 Lillesand",4190000,Enebolig,Eier (Selveier),3,142 m²,153.0,,2017,,,116 392 kr,4306392.0,,,968 m² (eiet),,172 m²,,,,,,,
732,https://www.finn.no/realestate/homes/ad.html?finnkode=172772191,BYGLAND-Nye 3-roms leiligheter sentralt - To størrelser - Bod - Terrasse - Parkeringsplasser,"Sentrum 27, 4745 Bygland",1750000,Leilighet,Eier (Selveier),2,64 m²,66.0,,2020,,,45 002 kr,1795002.0,0 kr,,1554 m²,,,3,,,,,,
733,https://www.finn.no/realestate/homes/ad.html?finnkode=190687998,Romslig del av en tomannsbolig over 2. etg. Solrike og usjenerte uteplasser,"Lindvegen 51A, 4647 Brennåsen",2500000,Tomannsbolig,Eier (Selveier),5,189 m²,201.0,,1969,F -oransje,,,,,,1476 m² (eiet),15 651 kr per år,,,,,,,,
734,https://www.finn.no/realestate/homes/ad.html?finnkode=190685457,Innholdsrik eiendom med 2 boenheter og anneks - veletablert boligområde sentralt i Grimstad,"Lauvstøveien 4C, 4876 Grimstad",6500000,Enebolig,Eier (Selveier),,278 m²,303.0,,1952,,,163 670 kr,6663670.0,,,1449 m² (eiet),22 248 kr per år,326 m²,,,,,,,
735,https://www.finn.no/realestate/homes/ad.html?finnkode=134636875,Romslig og innholdsrik enebolig med garasje - Barnevennlig - Solrik terrasse med utestue og jacuzzi -  ingen dok.avgift,"Korvettveien 23, 4624 Kristiansand S",2850000,Enebolig,Andel,3,150 m²,189.0,2,1970,,167 807 kr,1 132 kr,3018939.0,3 000 kr,,,,,5,,,,,,
736,https://www.finn.no/realestate/homes/ad.html?finnkode=133083048,Innholdsrik og flott del av vertikaldelt tomannsbolig | 4 soverom | Solrik og landlig beliggenhet,"Lintjønnveien 55 A, 4658 Tveit",3490000,Tomannsbolig,Eier (Selveier),4,134 m²,143.0,1,2015,,,,,,,,6 393 kr per år,,6,,,,,,
737,https://www.finn.no/realestate/homes/ad.html?finnkode=188606238,"Liten, praktisk og deilig leilighet med fantastisk uteplass!","KONGSGÅRD ALLE 5 A, 4631 Kristiansand S",2490000,Leilighet,Eier (Selveier),2,43 m²,46.0,1,1983,,,0 kr,2490000.0,1 800 kr,,2539 m²,,,,,,,,,
738,https://www.finn.no/realestate/homes/ad.html?finnkode=189984104,Timberåsen/Lindesnes - Innholdsrik enebolig på solrik tomt. Dobbel garasje. Etablert boligfelt,"Timberåsen 16, 4534 Marnardal",1650000,Enebolig,Eier (Selveier),,174 m²,222.0,,1978,F -oransje,,52 892 kr,1702892.0,,,702 m² (eiet),,246 m²,,,,,,,
739,https://www.finn.no/realestate/homes/ad.html?finnkode=169868639,"Nodeland sentrum  |  Fysisk tilrettelagt 2-roms leilighet  |  Sydvendt, solrik balkong","Gamle Kirkeveg 1, 4645 Nodeland",400000,Leilighet,Andel,1,67 m²,67.0,3,2000,,326 955 kr,1 162 kr,728117.0,6 067 kr,,3829 m² (eiet),,,,,,,,,
740,https://www.finn.no/realestate/homes/ad.html?finnkode=189531889,Flunkende ny tidsriktig familiebolig -klar for innflytting- NIDELVÅSEN,"Bjørnebærsvingen 3, 4824 Bjorbekk",4190000,Enebolig,Eier (Selveier),5,151 m²,155.0,,2020,C -oransje,,37 970 kr,4227970.0,,,489 m² (eiet),13 014 kr per år,,,,,,,,
741,https://www.finn.no/realestate/homes/ad.html?finnkode=188701317,Renoveringsobjekt på spennende tomt i område under utvikling,"Gamle kirkevei 9B, 4817 His",1350000,Enebolig,Eier (Selveier),2,76 m²,76.0,,1865,G -rød,,49 420 kr,1399420.0,,,839 m² (eiet),9 377 kr per år,,,,,,,,
742,https://www.finn.no/realestate/homes/ad.html?finnkode=175911063,Herskapelig enebolig med flott utsikt over 3(4) etasjer!,"Gata 55, 4865 Åmli",990000,Enebolig,Eier (Selveier),3,211 m²,163.0,3,1885,G -oransje,,26 092 kr,1016092.0,,,,14 819 kr per år,,,,,,,,
743,https://www.finn.no/realestate/homes/ad.html?finnkode=189425965,Stor vertikaltdelt tomannsbolig med utsikt over området på Vikeland i Vennesla,"Åsvegen 59 A, 4708 Vennesla",1900000,Tomannsbolig,Eier (Selveier),3,166 m²,192.0,,1957,G -oransje,,63 142 kr,1963142.0,,,1625 m² (eiet),15 788 kr per år,,,,,,,,
744,https://www.finn.no/realestate/homes/ad.html?finnkode=189530090,Smakfull og sjarmerende 4-roms tomannsbolig i barnevennlig område med terrasse og garasje,"Heldalslia 14B, 4790 Lillesand",2600000,Tomannsbolig,Eier (Selveier),3,97 m²,106.0,,2008,,,77 842 kr,2677842.0,,,1292 m² (eiet),7 563 kr per år,106 m²,,,,,,,
745,https://www.finn.no/realestate/homes/ad.html?finnkode=190062498,"Stor, lekker leilighet i Bamse Brakar på Søm. Bør ses!","Bamse Brakarsvei 72, 4638 Kristiansand S",3790000,Leilighet,Eier (Selveier),2,99 m²,102.0,1,2007,C -lysegrønn,,95 920 kr,3885920.0,3 220 kr,,,,,,,,,,,
746,https://www.finn.no/realestate/homes/ad.html?finnkode=189609217,Hornnes - Ny og delikat selveierleilighet med solrik terrasse,"Abusdalsvegen 10, 4737 Hornnes",1290000,Leilighet,Eier (Selveier),2,79 m²,83.0,1,2014,D -rød,,43 820 kr,1333820.0,1 000 kr,,,4 820 kr per år,,,,,,,,
747,https://www.finn.no/realestate/homes/ad.html?finnkode=177393709,Andelsleilighet kun en halv etasje ned fra inngangspartiet,"Bratthenget 29B, 4846 Arendal",845000,Leilighet,Andel,1,46 m²,50.0,3,1975,E -rød,399 480 kr,8 060 kr,1252540.0,4 338 kr,,,,,,,,,,,
748,https://www.finn.no/realestate/homes/ad.html?finnkode=138359472,Kuholmen -bolig med godkjent rammetillatelse for ekstra boenhet - selveiet tomt - flere biloppstillingsplasser,"Randesunds gate 2, 4632 Kristiansand S",6900000,Tomannsbolig,Eier (Selveier),2,249 m²,282.0,,1939,G -gul,,188 142 kr,7088142.0,,,499 m² (eiet),11 732 kr per år,,,,,,,,
749,https://www.finn.no/realestate/homes/ad.html?finnkode=189860629,Lyngdal sentrum - Nyere 4-roms leilighet med sentral beliggenhet! 3 sov. og 2 bad! 2 garasjeplasser og heis i bygget,"Bergejordet 2A, 4580 Lyngdal",4500000,Leilighet,Eier (Selveier),3,114 m²,119.0,,2015,,,124 042 kr,4624042.0,,,1835 m² (eiet),,,4,,,,,,
750,https://www.finn.no/realestate/homes/ad.html?finnkode=189469054,"Sentrumsnær del av tomannsbolig på Malmø. Nærhet til barnehage, butikk, kulturhus m.m. Solrik, stor veranda.","Brogata 23B, 4515 Mandal",2690000,Tomannsbolig,Eier (Selveier),3,103 m²,106.0,,1997,E -oransje,,82 920 kr,2772920.0,,,1173 m² (eiet),7 421 kr per år,,,,,,,,
751,https://www.finn.no/realestate/homes/ad.html?finnkode=157672076,Innholdsrik enebolig med garasje og sentrumsnær beliggenhet. Stort arbeidsrom # atelier # snekkerverksted.,"Messelveien 45, 4820 Froland",1690000,Enebolig,Eier (Selveier),4,270 m²,334.0,,1926,G -oransje,,58 070 kr,1748070.0,,,753 m² (eiet),7 125 kr per år,,,,,,,,
752,https://www.finn.no/realestate/homes/ad.html?finnkode=189558583,BUD MOTTATT! Blakstadheia - 3-roms endeleilighet i 2. etasje. Heis i bygget! Solrikt beliggende,"Rugdeveien 1, 4820 Froland",1890000,Leilighet,Eier (Selveier),,59 m²,65.0,2,2017,D -rød,,55 692 kr,1945692.0,,,1219 m² (eiet),,,,,,,,,
753,https://www.finn.no/realestate/homes/ad.html?finnkode=185725823,Kontakt megler for visning ! Sentralt beliggende bolig med stor tomt,"Aklandsveien 11, 4985 Vegårshei",3000000,Enebolig,Eier (Selveier),2,75 m²,75.0,,1910,G -oransje,,76 342 kr,3076342.0,,,3076 m² (eiet),20 232 kr per år,,,,,,,,
754,https://www.finn.no/realestate/homes/ad.html?finnkode=187165410,Spennende eiendom med bolighus med gode utleie inntekter og næringsbygg.,"Dybedalsveien 40, 4877 Grimstad",4300000,Enebolig,Eier (Selveier),8,278 m²,289.0,1,,F -oransje,,123 170 kr,4423170.0,,,2651 m² (eiet),40 590 kr per år,,,,,,,,
755,https://www.finn.no/realestate/homes/ad.html?finnkode=181458672,Randesund / Odderhei - NYMALT og INNFLYTNINGSKLAR! Flott 3-roms leillighet m/gode solforhold. Garasjeanlegg.,"Odderheisløyfen 21, 4639 Kristiansand S",1280000,Leilighet,Andel,2,67 m²,70.0,2,2005,C -oransje,675 395 kr,,,6 064 kr,,,,,,,,1 955 395 kr,,,
756,https://www.finn.no/realestate/homes/ad.html?finnkode=183109627,Biestø - Sjarmerende og påkostet bolig med flott utsikt og pent opparbeidet tomt.,"Rykeneveien 29, 4825 Arendal",2290000,Enebolig,Eier (Selveier),2,135 m²,145.0,,1854,G -gul,,72 892 kr,2362892.0,,,875 m² (eiet),15 262 kr per år,,,,,,,,
757,https://www.finn.no/realestate/homes/ad.html?finnkode=188373017,Innholdsrik enebolig over 2 etasjer med 3 soverom. Barnevennlig og solrikt. Kort vei til fasiliteter og fjorden.Må sees!,"Fjellvegen 3, 4741 Byglandsfjord",1200000,Enebolig,Eier (Selveier),3,133 m²,164.0,,1973,,,45 642 kr,1245642.0,,,1300 m² (eiet),16 442 kr per år,179 m²,,,,,,,
758,https://www.finn.no/realestate/homes/ad.html?finnkode=163629323,VISNING? RING 40408073 Fint beliggende bolig på bryggekanten i Korshamn.,"Korshavn 13, 4586 Korshamn",3990000,Enebolig,Eier (Selveier),3,114 m²,120.0,,1977,F -oransje,,115 420 kr,4105420.0,,,216 m² (eiet),4 610 kr per år,,,,,,,,
759,https://www.finn.no/realestate/homes/ad.html?finnkode=173097112,Øvrebø - Nyere innholdsrikt rekkehus i rolig og barnevennlig strøk Solrikt.,"Hommelia 17C, 4715 Øvrebø",2190000,Rekkehus,Eier (Selveier),3,116 m²,118.0,,2017,,,66 320 kr,2256320.0,1 000 kr,,1797 m² (eiet),17 300 kr per år,133 m²,,,,,,,
760,https://www.finn.no/realestate/homes/ad.html?finnkode=185352999,Pen 1 roms selveierleilighet- sentralt- alt inkludert i felleskostnad. Leieboer er lovet overføring til evt kjøper.,"Tollbodgata 46, 4614 Kristiansand S",910000,Leilighet,Eier (Selveier),0,19 m²,19.0,2,1998,,10 000 kr,38 000 kr,958000.0,2 225 kr,,,,,1,,,,,,
761,https://www.finn.no/realestate/homes/ad.html?finnkode=187983964,Åmot - Lekker tomannsbolig m/meget god standard. Leveres nøkkelferdig inkludert garasje!,"Dugestien 2 B, 4480 Kvinesdal",3650000,Tomannsbolig,Eier (Selveier),4,136.7 m²,1464.0,,2020,,,106 892 kr,3756892.0,,,778 m² (eiet),,,6,,,,,,
762,https://www.finn.no/realestate/homes/ad.html?finnkode=143329705,Liknes sentrum! Enebolig på stor flott utsiktstomt mot Kvina! Nytt elektrisk anlegg 2012 og ny varmepumpe 2012.,"Lunden 4, 4480 Kvinesdal",1560000,Enebolig,Eier (Selveier),3,123 m²,182.0,,1935,,,54 642 kr,1614642.0,,,1150 m² (eiet),5 770 kr per år,,6,,,,,,
763,https://www.finn.no/realestate/homes/ad.html?finnkode=184046665,"Bolig med landlig beliggenhet på Heskestad - 3 Soverom - Ca. 1,2 mål tomt - Flotte turmuligheter!","Rudjordveien 20, 4560 Vanse",1450000,Enebolig,Eier (Selveier),3,116 m²,130.0,2,1910,F -gul,,37 420 kr,1487420.0,,,,7 463 kr per år,,,,,,,,
764,https://www.finn.no/realestate/homes/ad.html?finnkode=186000852,Småbruk på Lista med 2 store uthus/ lagerbygninger samt båtstø.,"Hasselveien 137, 4560 Vanse",2800000,Gårdsbruk/Småbruk,Eier (Selveier),4,123 m²,123.0,,1905,G -oransje,,85 670 kr,2885670.0,,,45800 m² (eiet),17 409 kr per år,,,,,,,,
765,https://www.finn.no/realestate/homes/ad.html?finnkode=183140753,Fin leilighet på Asdalkollen 10 - 1 soverom - Nyoppusset - Solrikt - Garasje,"Asdalkollen 10, 4824 Bjorbekk",950000,Leilighet,Andel,1,61 m²,61.0,1,2004,D -oransje,760 561 kr,7 982 kr,1718543.0,8 968 kr,,,,,,,,,,,
766,https://www.finn.no/realestate/homes/ad.html?finnkode=188442867,Enebolig med 5 soverom og 2 bad. Frittliggende garasje. Flat eiertomt.,"Berg Kollemos vei 10, 4595 Tingvatn",1200000,Enebolig,Eier (Selveier),5,135 m²,251.0,,1978,E -gul,,45 670 kr,1245670.0,,,857 m² (eiet),12 108 kr per år,,,,,,,,
767,https://www.finn.no/realestate/homes/ad.html?finnkode=186364746,Påmeldingsvisning Tirsdag 26.01. kl. 17:30. Flott enebolig på et plan med garasje. Solrik tomt.,"Skaiålia 12, 4724 Iveland",1790000,Enebolig,Eier (Selveier),3,114 m²,122.0,,1980,F -gul,,60 420 kr,1850420.0,,,796 m² (eiet),20 737 kr per år,,,,,,,,
768,https://www.finn.no/realestate/homes/ad.html?finnkode=182477585,Ta kontakt for visning! Lys og trivelig 3-roms selveierleilighet med trappefri adkomst - Sentralt - P-plass,"Fagermoen 5C, 4645 Nodeland",2650000,Leilighet,Eier (Selveier),2,78 m²,81.0,1,2011,,,74 692 kr,2724692.0,2 153 kr,,2954 m² (eiet),,,,,,,,,
769,https://www.finn.no/realestate/homes/ad.html?finnkode=186982390,NY PRIS-Åpent for bud                                                       Bolig til salgs i Gjerstad,"Kolvedhogsten 9, 4980 Gjerstad",1650000,Enebolig,Eier (Selveier),6,223 m²,301.0,2,1966,,,47 775 kr,1697775.0,0 kr,,,,,21,,,,,,
770,https://www.finn.no/realestate/homes/ad.html?finnkode=185284740,Enebolig med sentral beliggenhet like ved Åmli sentrum,"Negardsjordet 11, 4865 Åmli",2290000,Enebolig,Eier (Selveier),5,122 m²,126.0,,1992,,,57 250 kr,2347250.0,0 kr,Eiet,,18 970 kr per år,,,,,,,,
771,https://www.finn.no/realestate/homes/ad.html?finnkode=188464045,Faråsan - Meget pen 3-roms selveierleilighet i 2 etg. Leiligheten var ny i 2015 og holder meget god standard.,"Dalandsvegen 27 A, 4480 Kvinesdal",1850000,Leilighet,Eier (Selveier),2,75 m²,81.0,,2015,,,57 792 kr,1907792.0,,Eiet,,,,3,,,,,,
772,https://www.finn.no/realestate/homes/ad.html?finnkode=184877244,"Bud mottatt: Sentralt beliggende, pen og praktisk 2-roms selveierleilighet, med balkong.","Østre gate 14, 4838 Arendal",1730000,Leilighet,Eier (Selveier),1,59 m²,73.0,1,2003,,,51 992 kr,1781992.0,2 000 kr,Eiet,,2 000 kr per år,,,,,,,,
773,https://www.finn.no/realestate/homes/ad.html?finnkode=183745149,Landlig enebolig på romslig tomt | Uthus med garasje | 5 soverom og nyere bad,"Birkelandsveien 372, 4525 Konsmo",1300000,Enebolig,Eier (Selveier),5,101 m²,101.0,2,1885,G -oransje,,33 670 kr,1333670.0,,,,,,,,,,,,
774,https://www.finn.no/realestate/homes/ad.html?finnkode=162734907,VISNING? RING 40408073 Fint beliggende bolig med nydelig utsikt og brygge.,"Korshavn 7B, 4586 Korshamn",2490000,Enebolig,Eier (Selveier),3,130 m²,130.0,,1953,G -oransje,,77 920 kr,2567920.0,,,98 m² (eiet),4 610 kr per år,,,,,,,,
775,https://www.finn.no/realestate/homes/ad.html?finnkode=183555330,Vennesla - Meget pen og oppgradert 3-roms selveierleilighet m/p-plass i kjeller,"Ringvegen 1D, 4706 Vennesla",3490000,Leilighet,Eier (Selveier),2,86 m²,86.0,1,2017,,,95 492 kr,3585492.0,2 818 kr,,1751 m² (eiet),,,,,,,,,
776,https://www.finn.no/realestate/homes/ad.html?finnkode=194070717,Påmeldingsvisning søn. 31/1 kl. 13 - Enebolig med utleiemulighet beliggende på romslig tomt - Frittliggende anneks -,"Fagerliveien 6, 4820 Froland",2190000,Enebolig,Eier (Selveier),,153 m²,159.0,,1970,F -oransje,,70 420 kr,2260420.0,,,1718 m² (eiet),6 003 kr per år,174 m²,,,,,,,
777,https://www.finn.no/realestate/homes/ad.html?finnkode=183102003,Andelsleilighet med fin veranda - sentralt på Tromøy - Høyåshei,"Høyåshei 40C, 4812 Kongshavn",790000,Leilighet,Andel,4,106 m²,111.0,2,2008,C -oransje,1 112 300 kr,8 060 kr,1910360.0,4 866 kr,,,,,,,,,,,
778,https://www.finn.no/realestate/homes/ad.html?finnkode=183237275,Sentral selveier studioleilighet selges i Arendal sentrum,"NYGATEN 1, 4838 Arendal",790000,Leilighet,Eier (Selveier),0,23 m²,23.0,4,1940,,,21 119 kr,811119.0,2 353 kr,,,,,1,,,,,,
779,https://www.finn.no/realestate/homes/ad.html?finnkode=185796414,Koselig selveierleilighet i 3. etasje i Strømsbuveien 66 - Balkong m/ettermiddag og kveldssol - Heis - Gjesterom m/bad,"Strømsbuveien 66, 4836 Arendal",2250000,Leilighet,Eier (Selveier),1,52 m²,61.0,,2015,B -mørkegrønn,,65 070 kr,2315070.0,2 700 kr,,2487 m² (eiet),491 kr per år,,,,,,,,
780,https://www.finn.no/realestate/homes/ad.html?finnkode=183752981,Enebolig på sentral utsiktstomt,"Furulyveien 8, 4900 Tvedestrand",2290000,Enebolig,Eier (Selveier),5,162 m²,254.0,,1968,,,65 290 kr,2355290.0,14 633 kr,,1138 m² (festet),,,,,,,,1 211 kr,
781,https://www.finn.no/realestate/homes/ad.html?finnkode=161172960,Spangereid - Flott leilighet i 1.etg med god standard! Garasje og heis! Solrikt!,"Kjerkevågen 8a, 4521 Lindesnes",2990000,Leilighet,Eier (Selveier),2,90 m²,93.0,,2013,,,76 092 kr,3066092.0,1 860 kr,,1279 m² (eiet),,102 m²,,,,,,,
782,https://www.finn.no/realestate/homes/ad.html?finnkode=188028602,PRIVAT VISNING ETTER AVTALE | Barnevennlig område | Utleiedel | Ende-tomt | Solrikt | 3 balkonger/terrasse,"Øvre Savemyrveien 21, 4790 Lillesand",3750000,Rekkehus,Eier (Selveier),,116 m²,152.0,,2011,,,105 392 kr,3855392.0,,,417 m² (eiet),5 581 kr per år,174 m²,,,Ja,,,,
783,https://www.finn.no/realestate/homes/ad.html?finnkode=168327926,Birkeland - Enebolig med stor tomt mellom Birkeland og Lillesand!,"Birkelandsveien 780, 4760 Birkeland",1250000,Enebolig,Eier (Selveier),,62 m²,68.0,,1870,G -gul,,42 892 kr,1292892.0,,,3269 m² (eiet),,76 m²,,,,,,,
784,https://www.finn.no/realestate/homes/ad.html?finnkode=175100106,DVERGSNES-Stor topp-/hjørneleilighet (151 kvm) - 3 soverom - 2 bad + gjestewc - 3 stuer - 2 p-plasser - Solrik terrasse,"Dvergsnesknatten 26, 4639 Kristiansand S",5590000,Leilighet,Eier (Selveier),3,147 m²,151.0,3,2012,,,147 992 kr,5737992.0,3 637 kr,Eiet,,,,,,,,,,
785,https://www.finn.no/realestate/homes/ad.html?finnkode=185662159,Vollene Seniorsenter - 2- roms leilighet - 2. etg. med heis - Vestvendt og solrik beliggenhet - Veranda - Carport,"Vollenetoppen 8, 4842 Arendal",1550000,Leilighet,Andel,1,48 m²,48.0,2,2009,C -rød,,7 982 kr,1557982.0,3 831 kr,,,,,,,,,,,
786,https://www.finn.no/realestate/homes/ad.html?finnkode=181152726,"Påmeldingsvisning lør. 30/1 kl. 12 -12.45 Nyli-Eiendom med mange muligheter! 2 leiligheter, lager, drivhus, 2,5 mål tomt","Nygårdsveien 53, Nyli Gartneri, 4844 Arendal",2650000,Enebolig,Eier (Selveier),2,105 m²,263.0,,1979,G -rød,,81 920 kr,2731920.0,,,2598 m² (eiet),30 078 kr per år,,,,,,,,
787,https://www.finn.no/realestate/homes/ad.html?finnkode=188473760,"Enebolig på endetomt m/ gode solforhold, romslig uinnredet kjeller, stor hage, gåavstand til sentrum. Visning etter avta","Bellevue 36, 4790 Lillesand",3790000,Enebolig,Eier (Selveier),2,94 m²,94.0,,1972,,,106 392 kr,3896392.0,,,706 m² (eiet),,,,,,,209 m²,,
788,https://www.finn.no/realestate/homes/ad.html?finnkode=161360972,Enebolig med garasje og barnevennlig beliggenhet nær barneskole! Stor og lettstelt tomt!,"Hellebakken 12, 4400 Flekkefjord",1990000,Enebolig,Eier (Selveier),3,157 m²,210.0,,1962,,,50 920 kr,2040920.0,,,1115 m² (eiet),2 475 kr per år,235 m²,,,,,,,
789,https://www.finn.no/realestate/homes/ad.html?finnkode=177717299,"NY PRIS! Birkeland -Stor enebolig m/ utleiedel, flott utsikt og dobbel garasje. Visning etter avtale","Rørhomvegen 44, 4760 Birkeland",3490000,Enebolig,Eier (Selveier),5,268 m²,326.0,,1970,,,98 892 kr,3588892.0,,,1298 m² (eiet),,353 m²,,,,,,,
790,https://www.finn.no/realestate/homes/ad.html?finnkode=183667281,"Høyt og frittliggende med panoramautsikt til havnebassenget, havet og horisonten. Romslig og usjenert eiertomt med sol f","Knibeheia 5, 4876 Grimstad",7500000,Enebolig,Eier (Selveier),5,202 m²,232.0,2,1978,E -gul,,188 842 kr,7688842.0,,,,18 356 kr per år,,,,,,,,
791,https://www.finn.no/realestate/homes/ad.html?finnkode=187910314,Stor enebolig med dobbel garasje og praktfull utsikt,"Bakkevei 7, 4900 Tvedestrand",3490000,Enebolig,Eier (Selveier),3,276 m²,138.0,,1973,E -gul,,102 920 kr,3592920.0,,,555 m²,23 302 kr per år,,,,,,,,
792,https://www.finn.no/realestate/homes/ad.html?finnkode=158081854,Lyngdal sentrum - Ny pris! Nyere leilighet m/ flott beliggenhet og enkel adkomst. God standard og garasjeanlegg,"Bergejordet 2A, 4580 Lyngdal",2990000,Leilighet,Eier (Selveier),2,75 m²,79.0,,2015,,,86 292 kr,3076292.0,,,1836 m² (eiet),,,3,,,,,,
793,https://www.finn.no/realestate/homes/ad.html?finnkode=180449354,"""Småbruk"" med flere bygninger og tomt på ca. 26 mål! Lang strandlinje langs elva!","Nesverkveien 144, 4934 Nes verk",2490000,Enebolig,Eier (Selveier),4,120 m²,149.0,3,1875,G -oransje,,63 592 kr,2553592.0,,,,8 514 kr per år,,,,,,,,
794,https://www.finn.no/realestate/homes/ad.html?finnkode=187288204,Fin selveierleilighet i 1. etasje med god standard og godt vedlikehold. Usjenert uteplass. Ta kontakt for visning!,"Melkedammen 15, 4844 Arendal",1690000,Leilighet,Eier (Selveier),2,58 m²,58.0,,1940,C -rød,,,,484 kr,,608 m² (eiet),13 375 kr per år,,,,,,,,
795,https://www.finn.no/realestate/homes/ad.html?finnkode=184895405,2 Sjøboder/Naust  i Borshavn v/ Lista Fyr til salgs,"Strandveien, 4563 Borhaug",750000,Andre,Eier (Selveier),0,44 m²,44.0,2,1900,,,19 500 kr,769500.0,0 kr,,,0 kr per år,,3,,,,,,
796,https://www.finn.no/realestate/homes/ad.html?finnkode=185547921,Innholdsrik enebolig innerst i blindvei - utsikt,"Øvre Futveg 11, 4865 Åmli",1990000,Enebolig,Eier (Selveier),5,197 m²,252.0,,1977,F -oransje,,65 420 kr,2055420.0,,,1072 m² (eiet),29 176 kr per år,,,,,,,,
797,https://www.finn.no/realestate/homes/ad.html?finnkode=177841479,Kvinesdal/Åmot! Meget pen enebolig på sentral tomt. Boligen ble betydelig renovert i 2012!,"Åmotsvegen 1, 4480 Kvinesdal",1950000,Enebolig,Eier (Selveier),4,112 m²,160.0,,1920,,,64 392 kr,2014392.0,,,969 m² (eiet),,,7,,,,,,
798,https://www.finn.no/realestate/homes/ad.html?finnkode=183689083,Stor enebolig på romslig tomt med frittstående garasjebygg,"Lundeveien 90, 4903 Tvedestrand",1890000,Enebolig,Eier (Selveier),5,165 m²,182.0,,1950,G -oransje,,62 920 kr,1952920.0,,,5915 m² (eiet),18 814 kr per år,,,,,,,,
799,https://www.finn.no/realestate/homes/ad.html?finnkode=183075134,Stansa Park / Lillesand | Stor 4-roms | 2 bad | Livsløpsstandard | Heis | Garasjeplass | 20 m2 nordvest-vendt balkong,"Møglestuveien 23, 4790 Lillesand",950000,Leilighet,Andel,3,90 m²,90.0,3,2018,,2 842 500 kr,5 262 kr,3797762.0,6 271 kr,,1287 m² (eiet),,,,,,,,,
